date,universe_pct,aum_krw,gross_return,net_return,one_way_cost,mean_adv_krw,n_universe
2000-02-29,1.0000000000000002,10000000000,0.318776227340613,0.31633143052086504,0.001222398409873978,168482732897.73175,1074
2000-03-31,0.2,100000000,-0.24551278958788686,-0.24752711999896906,0.0010071652055411021,1623160433808.7583,215
2000-03-31,0.2,1000000000,-0.24551278958788686,-0.24755810632671316,0.0010226583694131416,1623160433808.7583,215
2000-03-31,0.2,10000000000,-0.24551278958788686,-0.2476560936987089,0.0010716520554110204,1623160433808.7583,215
2000-03-31,0.30000000000000004,100000000,-0.24940952392440727,-0.2514239701342845,0.0010072231049386296,1597242674977.973,323
2000-03-31,0.30000000000000004,1000000000,-0.24940952392440727,-0.2514552068511762,0.0010228414633844801,1597242674977.973,323
2000-03-31,0.30000000000000004,10000000000,-0.24940952392440727,-0.25155398602317985,0.0010722310493862953,1597242674977.973,323
2000-03-31,0.4000000000000001,100000000,-0.257020789307224,-0.25903523768510484,0.0010072241889404262,1596763372998.7952,431
2000-03-31,0.4000000000000001,1000000000,-0.257020789307224,-0.2590664790898223,0.0010228448912991451,1596763372998.7952,431
2000-03-31,0.4000000000000001,10000000000,-0.257020789307224,-0.25916527308603254,0.0010722418894042616,1596763372998.7952,431
2000-03-31,0.5000000000000001,100000000,-0.253689571715354,-0.2557040225515604,0.0010072254181032027,1596220147643.3271,539
2000-03-31,0.5000000000000001,1000000000,-0.253689571715354,-0.25573526927186024,0.001022848778253134,1596220147643.3271,539
2000-03-31,0.5000000000000001,10000000000,-0.253689571715354,-0.25583408007741804,0.0010722541810320272,1596220147643.3271,539
2000-03-31,0.6000000000000001,100000000,-0.255690844494855,-0.2577053936323184,0.0010072745687316929,1574723290588.4827,646
2000-03-31,0.6000000000000001,1000000000,-0.255690844494855,-0.2577368529072302,0.0010230042061875916,1574723290588.4827,646
2000-03-31,0.6000000000000001,10000000000,-0.255690844494855,-0.2578363358694889,0.0010727456873169284,1574723290588.4827,646
2000-03-31,0.7000000000000002,100000000,-0.25675508055039503,-0.2587696715000329,0.0010072954748189195,1565711092410.6094,754
2000-03-31,0.7000000000000002,1000000000,-0.25675508055039503,-0.2588012211844754,0.0010230703170401904,1565711092410.6094,754
2000-03-31,0.7000000000000002,10000000000,-0.25675508055039503,-0.2589009900467734,0.0010729547481891956,1565711092410.6094,754
2000-03-31,0.8000000000000003,100000000,-0.25675508055039503,-0.2587696715000329,0.0010072954748189195,1565711092410.6094,862
2000-03-31,0.8000000000000003,1000000000,-0.25675508055039503,-0.2588012211844754,0.0010230703170401904,1565711092410.6094,862
2000-03-31,0.8000000000000003,10000000000,-0.25675508055039503,-0.2589009900467734,0.0010729547481891956,1565711092410.6094,862
2000-03-31,0.9000000000000001,100000000,-0.25675508055039503,-0.2587696715000329,0.0010072954748189195,1565711092410.6094,970
2000-03-31,0.9000000000000001,1000000000,-0.25675508055039503,-0.2588012211844754,0.0010230703170401904,1565711092410.6094,970
2000-03-31,0.9000000000000001,10000000000,-0.25675508055039503,-0.2589009900467734,0.0010729547481891956,1565711092410.6094,970
2000-03-31,1.0000000000000002,100000000,-0.25675508055039503,-0.2587696715000329,0.0010072954748189195,1565711092410.6094,1078
2000-03-31,1.0000000000000002,1000000000,-0.25675508055039503,-0.2588012211844754,0.0010230703170401904,1565711092410.6094,1078
2000-03-31,1.0000000000000002,10000000000,-0.25675508055039503,-0.2589009900467734,0.0010729547481891956,1565711092410.6094,1078
2000-04-28,0.2,100000000,-0.07427312866115239,-0.07629695285401923,0.0010119120964334173,587276134950.3127,217
2000-04-28,0.2,1000000000,-0.07427312866115239,-0.07634846737402673,0.0010376693564371666,587276134950.3127,217
2000-04-28,0.2,10000000000,-0.07427312866115239,-0.07651137058982073,0.0011191209643341721,587276134950.3127,217
2000-04-28,0.30000000000000004,100000000,-0.05315497866613398,-0.0551833883114277,0.0010142048226468626,412997214440.6586,326
2000-04-28,0.30000000000000004,1000000000,-0.05315497866613398,-0.05524481785277963,0.0010449195933228273,412997214440.6586,326
2000-04-28,0.30000000000000004,10000000000,-0.05315497866613398,-0.05543907511907123,0.0011420482264686259,412997214440.6586,326
2000-04-28,0.4000000000000001,100000000,-0.054226136484049725,-0.05625462817399307,0.0010142458449716727,410622106095.419,434
2000-04-28,0.4000000000000001,1000000000,-0.054226136484049725,-0.05631623511865801,0.0010450493173041427,410622106095.419,434
2000-04-28,0.4000000000000001,10000000000,-0.054226136484049725,-0.05651105338348318,0.0011424584497167277,410622106095.419,434
2000-04-28,0.5000000000000001,100000000,-0.03963363231447796,-0.04173549231469855,0.001050930000110296,32127090725.655556,543
2000-04-28,0.5000000000000001,1000000000,-0.03963363231447796,-0.04195574191764028,0.0011610548015811622,32127090725.655556,543
2000-04-28,0.5000000000000001,10000000000,-0.03963363231447796,-0.04265223231668388,0.00150930000110296,32127090725.655556,543
2000-04-28,0.6000000000000001,100000000,-0.07504671904482146,-0.07716424082143604,0.0010587608883072903,24134708006.380947,652
2000-04-28,0.6000000000000001,1000000000,-0.07504671904482146,-0.07741835553359305,0.0011858182443857932,24134708006.380947,652
2000-04-28,0.6000000000000001,10000000000,-0.07504671904482146,-0.07822193681096727,0.001587608883072902,24134708006.380947,652
2000-04-28,0.7000000000000002,100000000,-0.0599864369889925,-0.062116503969818174,0.0010650334904128362,19703556639.447617,760
2000-04-28,0.7000000000000002,1000000000,-0.0599864369889925,-0.062397744896783076,0.0012056539538952862,19703556639.447617,760
2000-04-28,0.7000000000000002,10000000000,-0.0599864369889925,-0.06328710679724922,0.001650334904128361,19703556639.447617,760
2000-04-28,0.8000000000000003,100000000,-0.09293206209163324,-0.09506678627490293,0.00106736209163485,18364860184.63174,869
2000-04-28,0.8000000000000003,1000000000,-0.09293206209163324,-0.09535809736667145,0.001213017637519101,18364860184.63174,869
2000-04-28,0.8000000000000003,10000000000,-0.09293206209163324,-0.09627930392433023,0.0016736209163484986,18364860184.63174,869
2000-04-28,0.9000000000000001,100000000,-0.10285221782606918,-0.10498777068063662,0.0010677764272837217,18141007793.30476,978
2000-04-28,0.9000000000000001,1000000000,-0.10285221782606918,-0.10528087358983985,0.00121432788188534,18141007793.30476,978
2000-04-28,0.9000000000000001,10000000000,-0.10285221782606918,-0.10620774637174361,0.0016777642728372177,18141007793.30476,978
2000-04-28,1.0000000000000002,100000000,-0.10285221782606918,-0.10498777068063662,0.0010677764272837217,18141007793.30476,1087
2000-04-28,1.0000000000000002,1000000000,-0.10285221782606918,-0.10528087358983985,0.00121432788188534,18141007793.30476,1087
2000-04-28,1.0000000000000002,10000000000,-0.10285221782606918,-0.10620774637174361,0.0016777642728372177,18141007793.30476,1087
2000-05-31,0.2,100000000,0.10455947616369393,0.10255858757206483,0.0010004442958145504,422157306168673.2,215
2000-05-31,0.2,1000000000,0.10455947616369393,0.10255666619023622,0.001001404986728859,422157306168673.2,215
2000-05-31,0.2,10000000000,0.10455947616369393,0.10255059024740293,0.001004442958145504,422157306168673.2,215
2000-05-31,0.30000000000000004,100000000,0.10881280917111792,0.10679677762742477,0.0010080157718465716,1296964411447.7383,323
2000-05-31,0.30000000000000004,1000000000,0.10881280917111792,0.10676211297863908,0.0010253480962394198,1296964411447.7383,323
2000-05-31,0.30000000000000004,10000000000,0.10881280917111792,0.10665249373418649,0.0010801577184657149,1296964411447.7383,323
2000-05-31,0.4000000000000001,100000000,0.10150594175045045,0.09948990617012786,0.0010080177901612957,1296311525093.367,431
2000-05-31,0.4000000000000001,1000000000,0.10150594175045045,0.0994552327930285,0.001025354478710983,1296311525093.367,431
2000-05-31,0.4000000000000001,10000000000,0.10150594175045045,0.09934558594722454,0.001080177901612956,1296311525093.367,431
2000-05-31,0.5000000000000001,100000000,0.08114162369982673,0.07912543744660766,0.00100809312660954,1272289915269.6284,539
2000-05-31,0.5000000000000001,1000000000,0.08114162369982673,0.07909043827287021,0.0010255927134782622,1272289915269.6284,539
2000-05-31,0.5000000000000001,10000000000,0.08114162369982673,0.07897976116763594,0.0010809312660953988,1272289915269.6284,539
2000-05-31,0.6000000000000001,100000000,0.06574132549389759,0.06372490586844731,0.001008209812725143,1236380802156.7888,646
2000-05-31,0.6000000000000001,1000000000,0.06574132549389759,0.06368940207914782,0.0010259617073748854,1236380802156.7888,646
2000-05-31,0.6000000000000001,10000000000,0.06574132549389759,0.06357712923939474,0.0010820981272514287,1236380802156.7888,646
2000-05-31,0.7000000000000002,100000000,0.07902293365850484,0.07700170913124212,0.0010106122636313636,739950543401.4524,754
2000-05-31,0.7000000000000002,1000000000,0.07902293365850484,0.07695581581009428,0.0010335589242052782,739950543401.4524,754
2000-05-31,0.7000000000000002,10000000000,0.07902293365850484,0.07681068838587757,0.0011061226363136352,739950543401.4524,754
2000-05-31,0.8000000000000003,100000000,0.08321858427520663,0.08119032693757106,0.0010141286688177854,417461340725.8158,862
2000-05-31,0.8000000000000003,1000000000,0.08321858427520663,0.08112922672766583,0.0010446787737704002,417461340725.8158,862
2000-05-31,0.8000000000000003,10000000000,0.08321858427520663,0.08093601089885093,0.0011412866881778533,417461340725.8158,862
2000-05-31,0.9000000000000001,100000000,0.07681116740267348,0.07478291000315926,0.0010141286997571097,417459512396.5381,970
2000-05-31,0.9000000000000001,1000000000,0.07681116740267348,0.07472180965945521,0.0010446788716091345,417459512396.5381,970
2000-05-31,0.9000000000000001,10000000000,0.07681116740267348,0.07452859340753128,0.0011412869975710976,417459512396.5381,970
2000-05-31,1.0000000000000002,100000000,0.07649057346021168,0.07446231564326583,0.0010141289084729282,417447178852.1095,1078
2000-05-31,1.0000000000000002,1000000000,0.07649057346021168,0.07440121439695867,0.0010446795316265043,417447178852.1095,1078
2000-05-31,1.0000000000000002,10000000000,0.07649057346021168,0.07420799529075311,0.0011412890847292806,417447178852.1095,1078
2000-06-30,0.2,100000000,-0.25143167062784816,-0.2534326529544763,0.001000491163314071,345435455759435.25,217
2000-06-30,0.2,1000000000,-0.25143167062784816,-0.2534347770173993,0.0010015531947755814,345435455759435.25,217
2000-06-30,0.2,10000000000,-0.25143167062784816,-0.25344149389412957,0.0010049116331407111,345435455759435.25,217
2000-06-30,0.30000000000000004,100000000,-0.15025181668774765,-0.15230666370230445,0.001027423507278402,110808419231.89204,326
2000-06-30,0.30000000000000004,1000000000,-0.15025181668774765,-0.15242525817660757,0.0010867207444299554,110808419231.89204,326
2000-06-30,0.30000000000000004,10000000000,-0.15025181668774765,-0.15280028683331567,0.0012742350727840191,110808419231.89204,326
2000-06-30,0.4000000000000001,100000000,-0.13744502882896384,-0.13950265983427818,0.0010288155026571624,100361317597.83968,434
2000-06-30,0.4000000000000001,1000000000,-0.13744502882896384,-0.13962727406960238,0.001091122620319267,100361317597.83968,434
2000-06-30,0.4000000000000001,10000000000,-0.13744502882896384,-0.14002133888210708,0.0012881550265716234,100361317597.83968,434
2000-06-30,0.5000000000000001,100000000,-0.17191877660334734,-0.17397772400676445,0.0010294737017085517,95928882695.9111,543
2000-06-30,0.5000000000000001,1000000000,-0.17191877660334734,-0.17410518466029817,0.0010932040284754197,95928882695.9111,543
2000-06-30,0.5000000000000001,10000000000,-0.17191877660334734,-0.17450825063751838,0.001294737017085517,95928882695.9111,543
2000-06-30,0.6000000000000001,100000000,-0.18789574143183602,-0.18995487149953422,0.0010295650338491013,95337112199.55397,652
2000-06-30,0.6000000000000001,1000000000,-0.18789574143183602,-0.1900827271239623,0.0010934928460631349,95337112199.55397,652
2000-06-30,0.6000000000000001,10000000000,-0.18789574143183602,-0.19048704210881803,0.0012956503384910123,95337112199.55397,652
2000-06-30,0.7000000000000002,100000000,-0.1747922669916645,-0.17689499942495832,0.0010513662166469029,31583742892.939682,760
2000-06-30,0.7000000000000002,1000000000,-0.1747922669916645,-0.17711713547044425,0.00116243423938987,31583742892.939682,760
2000-06-30,0.7000000000000002,10000000000,-0.1747922669916645,-0.17781959132460257,0.0015136621664690283,31583742892.939682,760
2000-06-30,0.8000000000000003,100000000,-0.12683752084857183,-0.1289408988591806,0.0010516890053043951,31190504860.26508,869
2000-06-30,0.8000000000000003,1000000000,-0.12683752084857183,-0.12916443082207266,0.0011634549867504138,31190504860.26508,869
2000-06-30,0.8000000000000003,10000000000,-0.12683752084857183,-0.12987130095465974,0.0015168900530439517,31190504860.26508,869
2000-06-30,0.9000000000000001,100000000,-0.11543267512296523,-0.11753653062768206,0.0010519277523584117,30904356425.78254,978
2000-06-30,0.9000000000000001,1000000000,-0.11543267512296523,-0.11776109506541675,0.0011642099712257613,30904356425.78254,978
2000-06-30,0.9000000000000001,10000000000,-0.11543267512296523,-0.11847123017013347,0.001519277523584117,30904356425.78254,978
2000-06-30,1.0000000000000002,100000000,-0.08983515193587888,-0.09194056045204817,0.001052704258084645,30000420747.169838,1087
2000-06-30,1.0000000000000002,1000000000,-0.08983515193587888,-0.09216848293175252,0.0011666654979368217,30000420747.169838,1087
2000-06-30,1.0000000000000002,10000000000,-0.08983515193587888,-0.09288923709757178,0.0015270425808464505,30000420747.169838,1087
2000-07-31,0.2,100000000,-0.08023417369339861,-0.08224849489469167,0.0010071606006465323,1625248774273.716,222
2000-07-31,0.2,1000000000,-0.08023417369339861,-0.08227946130831444,0.001022643807457916,1625248774273.716,222
2000-07-31,0.2,10000000000,-0.08023417369339861,-0.08237738570632926,0.0010716060064653219,1625248774273.716,222
2000-07-31,0.30000000000000004,100000000,-0.09182112646149067,-0.09385481088882,0.001016842213664669,293778770351.22546,333
2000-07-31,0.30000000000000004,1000000000,-0.09182112646149067,-0.0939276459735298,0.0010532597560195653,293778770351.22546,333
2000-07-31,0.30000000000000004,10000000000,-0.09182112646149067,-0.09415797073478405,0.00116842213664669,293778770351.22546,333
2000-07-31,0.4000000000000001,100000000,-0.08434821851420787,-0.0863832488851288,0.0010175151854604628,271637217718.30472,444
2000-07-31,0.4000000000000001,1000000000,-0.08434821851420787,-0.08645899427359853,0.0010553878796953277,271637217718.30472,444
2000-07-31,0.4000000000000001,10000000000,-0.08434821851420787,-0.08669852222341713,0.0011751518546046285,271637217718.30472,444
2000-07-31,0.5000000000000001,100000000,-0.0930269270417648,-0.09506196243010785,0.00101751769417153,271559420892.79526,556
2000-07-31,0.5000000000000001,1000000000,-0.0930269270417648,-0.09513771866763737,0.001055395812936291,271559420892.79526,556
2000-07-31,0.5000000000000001,10000000000,-0.0930269270417648,-0.0953772809251954,0.0011751769417152995,271559420892.79526,556
2000-07-31,0.6000000000000001,100000000,-0.09000385074977794,-0.09203891549893875,0.0010175323745804025,271104840794.76987,667
2000-07-31,0.6000000000000001,1000000000,-0.09000385074977794,-0.09211473522270856,0.0010554422364653108,271104840794.76987,667
2000-07-31,0.6000000000000001,10000000000,-0.09000385074977794,-0.09235449824138599,0.0011753237458040247,271104840794.76987,667
2000-07-31,0.7000000000000002,100000000,-0.09791193266425856,-0.09994700252419356,0.0010175349299674985,271025829662.88254,778
2000-07-31,0.7000000000000002,1000000000,-0.09791193266425856,-0.10002283329887623,0.0010554503173088375,271025829662.88254,778
2000-07-31,0.7000000000000002,10000000000,-0.09791193266425856,-0.10026263126360853,0.001175349299674985,271025829662.88254,778
2000-07-31,0.8000000000000003,100000000,-0.09791193266425856,-0.09994700252419356,0.0010175349299674985,271025829662.88254,889
2000-07-31,0.8000000000000003,1000000000,-0.09791193266425856,-0.10002283329887623,0.0010554503173088375,271025829662.88254,889
2000-07-31,0.8000000000000003,10000000000,-0.09791193266425856,-0.10026263126360853,0.001175349299674985,271025829662.88254,889
2000-07-31,0.9000000000000001,100000000,-0.09791193266425856,-0.09994700252419356,0.0010175349299674985,271025829662.88254,1000
2000-07-31,0.9000000000000001,1000000000,-0.09791193266425856,-0.10002283329887623,0.0010554503173088375,271025829662.88254,1000
2000-07-31,0.9000000000000001,10000000000,-0.09791193266425856,-0.10026263126360853,0.001175349299674985,271025829662.88254,1000
2000-07-31,1.0000000000000002,100000000,-0.09791193266425856,-0.09994700252419356,0.0010175349299674985,271025829662.88254,1112
2000-07-31,1.0000000000000002,1000000000,-0.09791193266425856,-0.10002283329887623,0.0010554503173088375,271025829662.88254,1112
2000-07-31,1.0000000000000002,10000000000,-0.09791193266425856,-0.10026263126360853,0.001175349299674985,271025829662.88254,1112
2000-08-31,0.2,100000000,-0.1883881038404338,-0.19040636601755156,0.0010091310885588835,999478932410.9187,228
2000-08-31,0.2,1000000000,-0.1883881038404338,-0.19044585391515936,0.0010288750373627761,999478932410.9187,228
2000-08-31,0.2,10000000000,-0.1883881038404338,-0.19057072561161148,0.0010913108855888343,999478932410.9187,228
2000-08-31,0.30000000000000004,100000000,-0.22601456954206622,-0.22803301169677598,0.0010092210773548754,980066226216.1575,342
2000-08-31,0.30000000000000004,1000000000,-0.22601456954206622,-0.22807288875591022,0.0010291596069220072,980066226216.1575,342
2000-08-31,0.30000000000000004,10000000000,-0.22601456954206622,-0.22819899108916372,0.0010922107735487545,980066226216.1575,342
2000-08-31,0.4000000000000001,100000000,-0.24127127623849925,-0.24329598082391216,0.0010123522927064556,546164672354.86346,456
2000-08-31,0.4000000000000001,1000000000,-0.24127127623849925,-0.24334939899705424,0.0010390613792774855,546164672354.86346,456
2000-08-31,0.4000000000000001,10000000000,-0.24127127623849925,-0.24351832209262836,0.0011235229270645563,546164672354.86346,456
2000-08-31,0.5000000000000001,100000000,-0.24127127623849925,-0.24329598082391216,0.0010123522927064556,546164672354.86346,571
2000-08-31,0.5000000000000001,1000000000,-0.24127127623849925,-0.24334939899705424,0.0010390613792774855,546164672354.86346,571
2000-08-31,0.5000000000000001,10000000000,-0.24127127623849925,-0.24351832209262836,0.0011235229270645563,546164672354.86346,571
2000-08-31,0.6000000000000001,100000000,-0.24613335243722842,-0.24815830801108812,0.0010124777869298528,535233913276.63965,685
2000-08-31,0.6000000000000001,1000000000,-0.24613335243722842,-0.24821226889094164,0.0010394582268566147,535233913276.63965,685
2000-08-31,0.6000000000000001,10000000000,-0.24613335243722842,-0.24838290817582548,0.0011247778692985283,535233913276.63965,685
2000-08-31,0.7000000000000002,100000000,-0.2477874015245874,-0.24981304369586943,0.0010128210856410213,506954697516.5316,799
2000-08-31,0.7000000000000002,1000000000,-0.2477874015245874,-0.2498684891899908,0.0010405438327017076,506954697516.5316,799
2000-08-31,0.7000000000000002,10000000000,-0.2477874015245874,-0.2500438232374078,0.001128210856410214,506954697516.5316,799
2000-08-31,0.8000000000000003,100000000,-0.22495869375913596,-0.22698434580425633,0.0010128260225601815,506564504427.9063,913
2000-08-31,0.8000000000000003,1000000000,-0.22495869375913596,-0.2270398126483577,0.0010405594446108771,506564504427.9063,913
2000-08-31,0.8000000000000003,10000000000,-0.22495869375913596,-0.22721521421033958,0.0011282602256018136,506564504427.9063,913
2000-08-31,0.9000000000000001,100000000,-0.22495869375913596,-0.22698434580425633,0.0010128260225601815,506564504427.9063,1027
2000-08-31,0.9000000000000001,1000000000,-0.22495869375913596,-0.2270398126483577,0.0010405594446108771,506564504427.9063,1027
2000-08-31,0.9000000000000001,10000000000,-0.22495869375913596,-0.22721521421033958,0.0011282602256018136,506564504427.9063,1027
2000-08-31,1.0000000000000002,100000000,-0.22495869375913596,-0.22698434580425633,0.0010128260225601815,506564504427.9063,1142
2000-08-31,1.0000000000000002,1000000000,-0.22495869375913596,-0.2270398126483577,0.0010405594446108771,506564504427.9063,1142
2000-08-31,1.0000000000000002,10000000000,-0.22495869375913596,-0.22721521421033958,0.0011282602256018136,506564504427.9063,1142
2000-09-29,0.2,100000000,-0.2412453269982878,-0.24325704396482728,0.0010058584832697468,2427998230471.634,234
2000-09-29,0.2,1000000000,-0.2412453269982878,-0.24328237929982058,0.0010185261507663903,2427998230471.634,234
2000-09-29,0.2,10000000000,-0.2412453269982878,-0.24336249666368273,0.0010585848326974672,2427998230471.634,234
2000-09-29,0.30000000000000004,100000000,-0.19902804609001004,-0.2010811924246426,0.00102657316731627,118013613903.53017,351
2000-09-29,0.30000000000000004,1000000000,-0.19902804609001004,-0.20119610955673836,0.001084031733364157,118013613903.53017,351
2000-09-29,0.30000000000000004,10000000000,-0.19902804609001004,-0.20155950943633544,0.0012657316731626994,118013613903.53017,351
2000-09-29,0.4000000000000001,100000000,-0.16447822565402168,-0.16658730174117867,0.0010545380435784976,28016871919.50794,468
2000-09-29,0.4000000000000001,1000000000,-0.16447822565402168,-0.16682315452769683,0.0011724644368375724,28016871919.50794,468
2000-09-29,0.4000000000000001,10000000000,-0.16447822565402168,-0.16756898652559163,0.0015453804357849757,28016871919.50794,468
2000-09-29,0.5000000000000001,100000000,-0.19632096119869205,-0.19843699677139862,0.0010580177863532764,24756910411.249287,585
2000-09-29,0.5000000000000001,1000000000,-0.19632096119869205,-0.19868789789804683,0.0011834683496773875,24756910411.249287,585
2000-09-29,0.5000000000000001,10000000000,-0.19632096119869205,-0.19948131692575757,0.001580177863532763,24756910411.249287,585
2000-09-29,0.6000000000000001,100000000,-0.19631229302208494,-0.19842835042889334,0.001058028703404194,24747596157.70802,702
2000-09-29,0.6000000000000001,1000000000,-0.19631229302208494,-0.1986792987669322,0.0011835028724236196,24747596157.70802,702
2000-09-29,0.6000000000000001,10000000000,-0.19631229302208494,-0.19947286709016882,0.0015802870340419404,24747596157.70802,702
2000-09-29,0.7000000000000002,100000000,-0.18158087075835774,-0.18369811456544863,0.0010586219035454486,24249284054.196907,819
2000-09-29,0.7000000000000002,1000000000,-0.18158087075835774,-0.18395162823031438,0.0011853787359783177,24249284054.196907,819
2000-09-29,0.7000000000000002,10000000000,-0.18158087075835774,-0.18475330882926672,0.001586219035454486,24249284054.196907,819
