date,ticker,suspension_status
2013-08-30,004790,거래정지
2013-08-30,008080,거래정지
2013-08-30,011720,거래정지
2013-08-30,012650,거래정지
2013-08-30,014350,거래정지
2013-08-30,053320,거래정지
2013-08-30,061460,거래정지
2013-08-30,096040,거래정지
2013-08-30,950070,거래정지
2013-09-30,024850,거래정지
2013-09-30,025900,거래정지
2013-09-30,002030,거래정지
2013-09-30,007860,거래정지
2013-09-30,001520,거래정지
2013-09-30,001290,거래정지
2013-09-30,037950,거래정지
2013-09-30,002410,거래정지
2013-09-30,021880,거래정지
2013-09-30,038880,거래정지
2013-09-30,042040,거래정지
2013-09-30,002680,거래정지
2013-09-30,004790,거래정지
2013-09-30,011720,거래정지
2013-09-30,012650,거래정지
2013-09-30,014350,거래정지
2013-09-30,030790,거래정지
2013-09-30,053320,거래정지
2013-09-30,053810,거래정지
2013-09-30,061460,거래정지
2013-10-31,025900,거래정지
2013-10-31,002030,거래정지
2013-10-31,001630,거래정지
2013-10-31,001290,거래정지
2013-10-31,007460,거래정지
2013-10-31,037950,거래정지
2013-10-31,002410,거래정지
2013-10-31,021880,거래정지
2013-10-31,025440,거래정지
2013-10-31,038880,거래정지
2013-10-31,042040,거래정지
2013-10-31,004790,거래정지
2013-10-31,011720,거래정지
2013-10-31,012650,거래정지
2013-10-31,014350,거래정지
2013-10-31,041060,거래정지
2013-10-31,053320,거래정지
2013-10-31,053810,거래정지
2013-10-31,061460,거래정지
2013-11-29,028670,거래정지
2013-11-29,001630,거래정지
2013-11-29,001520,거래정지
2013-11-29,001290,거래정지
2013-11-29,002410,거래정지
2013-11-29,038880,거래정지
2013-11-29,118000,거래정지
2013-11-29,042040,거래정지
2013-11-29,004740,거래정지
2013-11-29,004790,거래정지
2013-11-29,011720,거래정지
2013-11-29,012650,거래정지
2013-11-29,014350,거래정지
2013-11-29,030790,거래정지
2013-11-29,041060,거래정지
2013-11-29,053320,거래정지
2013-11-29,053810,거래정지
2013-11-29,061460,거래정지
2013-12-30,028670,거래정지
2013-12-30,001290,거래정지
2013-12-30,109070,거래정지
2013-12-30,053950,거래정지
2013-12-30,002410,거래정지
2013-12-30,038880,거래정지
2013-12-30,042040,거래정지
2013-12-30,032980,거래정지
2013-12-30,001880,거래정지
2013-12-30,004740,거래정지
2013-12-30,004790,거래정지
2013-12-30,007630,거래정지
2013-12-30,010520,거래정지
2013-12-30,011720,거래정지
2013-12-30,012650,거래정지
2013-12-30,014350,거래정지
2013-12-30,036210,거래정지
2013-12-30,039850,거래정지
2013-12-30,041060,거래정지
2013-12-30,053320,거래정지
2013-12-30,053810,거래정지
2013-12-30,061460,거래정지
2014-01-29,038500,거래정지
2014-01-29,001520,거래정지
2014-01-29,052420,거래정지
2014-01-29,068330,거래정지
2014-01-29,002410,거래정지
2014-01-29,038880,거래정지
2014-01-29,042040,거래정지
2014-01-29,004790,거래정지
2014-01-29,005560,거래정지
2014-01-29,010670,거래정지
2014-01-29,011160,거래정지
2014-01-29,011720,거래정지
2014-01-29,012650,거래정지
2014-01-29,013340,거래정지
2014-01-29,014350,거래정지
2014-01-29,030790,거래정지
2014-01-29,034300,거래정지
2014-01-29,036210,거래정지
2014-01-29,039670,거래정지
2014-01-29,041060,거래정지
2014-01-29,053810,거래정지
2014-02-28,038500,거래정지
2014-02-28,001520,거래정지
2014-02-28,044820,거래정지
2014-02-28,002410,거래정지
2014-02-28,045510,거래정지
2014-02-28,038880,거래정지
2014-02-28,118000,거래정지
2014-02-28,042040,거래정지
2014-02-28,060900,거래정지
2014-02-28,035290,거래정지
2014-02-28,002530,거래정지
2014-02-28,005560,거래정지
2014-02-28,006390,거래정지
2014-02-28,010670,거래정지
2014-02-28,011720,거래정지
2014-02-28,012650,거래정지
2014-02-28,013340,거래정지
2014-02-28,014350,거래정지
2014-02-28,030790,거래정지
2014-02-28,036210,거래정지
2014-02-28,039670,거래정지
2014-02-28,041060,거래정지
2014-02-28,053810,거래정지
2014-02-28,081220,거래정지
2014-02-28,091690,거래정지
2014-02-28,110310,거래정지
2014-03-31,077970,거래정지
2014-03-31,038500,거래정지
2014-03-31,036620,거래정지
2014-03-31,001520,거래정지
2014-03-31,044820,거래정지
2014-03-31,052420,거래정지
2014-03-31,011810,거래정지
2014-03-31,037950,거래정지
2014-03-31,002410,거래정지
2014-03-31,042040,거래정지
2014-03-31,023770,거래정지
2014-03-31,000420,거래정지
2014-03-31,002530,거래정지
2014-03-31,005560,거래정지
2014-03-31,006390,거래정지
2014-03-31,010460,거래정지
2014-03-31,010670,거래정지
2014-03-31,011720,거래정지
2014-03-31,012650,거래정지
2014-03-31,013340,거래정지
2014-03-31,014350,거래정지
2014-03-31,030790,거래정지
2014-03-31,036210,거래정지
2014-03-31,039670,거래정지
2014-03-31,041060,거래정지
2014-03-31,053810,거래정지
2014-03-31,091690,거래정지
2014-03-31,110310,거래정지
2014-03-31,110500,거래정지
2014-04-30,077970,거래정지
2014-04-30,085660,거래정지
2014-04-30,003070,거래정지
2014-04-30,001520,거래정지
2014-04-30,009070,거래정지
2014-04-30,052420,거래정지
2014-04-30,011810,거래정지
2014-04-30,043710,거래정지
2014-04-30,037950,거래정지
2014-04-30,011330,거래정지
2014-04-30,002290,거래정지
2014-04-30,002410,거래정지
2014-04-30,038870,거래정지
2014-04-30,042040,거래정지
2014-04-30,000420,거래정지
2014-04-30,006390,거래정지
2014-04-30,011720,거래정지
2014-04-30,013340,거래정지
2014-04-30,014350,거래정지
2014-04-30,030790,거래정지
2014-04-30,032420,거래정지
2014-04-30,039670,거래정지
2014-04-30,053000,거래정지
2014-04-30,054340,거래정지
2014-04-30,082930,거래정지
2014-04-30,091690,거래정지
2014-04-30,101990,거래정지
2014-04-30,110500,거래정지
2014-05-30,071970,거래정지
2014-05-30,077970,거래정지
2014-05-30,085660,거래정지
2014-05-30,001520,거래정지
2014-05-30,000700,거래정지
2014-05-30,182360,거래정지
2014-05-30,011810,거래정지
2014-05-30,192250,거래정지
2014-05-30,037950,거래정지
2014-05-30,002410,거래정지
2014-05-30,000420,거래정지
2014-05-30,013340,거래정지
2014-05-30,014350,거래정지
2014-05-30,030790,거래정지
2014-05-30,032420,거래정지
2014-05-30,039670,거래정지
2014-05-30,054340,거래정지
2014-05-30,091690,거래정지
2014-05-30,110500,거래정지
2014-06-30,071970,거래정지
2014-06-30,077970,거래정지
2014-06-30,016380,거래정지
2014-06-30,007860,거래정지
2014-06-30,101970,거래정지
2014-06-30,182360,거래정지
2014-06-30,192250,거래정지
2014-06-30,037950,거래정지
2014-06-30,002410,거래정지
2014-06-30,019660,거래정지
2014-06-30,023770,거래정지
2014-06-30,000420,거래정지
2014-06-30,001300,거래정지
2014-06-30,013340,거래정지
2014-06-30,014350,거래정지
2014-06-30,039670,거래정지
2014-06-30,048260,거래정지
2014-06-30,054340,거래정지
2014-06-30,091690,거래정지
2014-06-30,110500,거래정지
2014-07-31,071970,거래정지
2014-07-31,077970,거래정지
2014-07-31,001510,거래정지
2014-07-31,007860,거래정지
2014-07-31,101970,거래정지
2014-07-31,037950,거래정지
2014-07-31,022220,거래정지
2014-07-31,069140,거래정지
2014-07-31,000420,거래정지
2014-07-31,013340,거래정지
2014-07-31,014350,거래정지
2014-07-31,039530,거래정지
2014-07-31,039670,거래정지
2014-07-31,039850,거래정지
2014-07-31,054340,거래정지
2014-07-31,091690,거래정지
2014-07-31,110500,거래정지
2014-08-29,071970,거래정지
2014-08-29,077970,거래정지
2014-08-29,077360,거래정지
2014-08-29,060980,거래정지
2014-08-29,200130,거래정지
2014-08-29,054920,거래정지
2014-08-29,037950,거래정지
2014-08-29,022220,거래정지
2014-08-29,069140,거래정지
2014-08-29,000420,거래정지
2014-08-29,014350,거래정지
2014-08-29,039530,거래정지
2014-08-29,039670,거래정지
2014-08-29,039850,거래정지
2014-08-29,054340,거래정지
2014-08-29,058420,거래정지
2014-08-29,091690,거래정지
2014-08-29,141020,거래정지
2014-09-30,071970,거래정지
2014-09-30,077970,거래정지
2014-09-30,005690,거래정지
2014-09-30,060980,거래정지
2014-09-30,200130,거래정지
2014-09-30,069140,거래정지
2014-09-30,069920,거래정지
2014-09-30,000420,거래정지
2014-09-30,008900,거래정지
2014-09-30,014350,거래정지
2014-09-30,032420,거래정지
2014-09-30,039530,거래정지
2014-09-30,039670,거래정지
2014-09-30,039850,거래정지
2014-09-30,054340,거래정지
2014-09-30,058420,거래정지
2014-09-30,091690,거래정지
2014-09-30,950010,거래정지
2014-10-31,071970,거래정지
2014-10-31,077970,거래정지
2014-10-31,182360,거래정지
2014-10-31,011330,거래정지
2014-10-31,000420,거래정지
2014-10-31,014350,거래정지
2014-10-31,032420,거래정지
2014-10-31,039530,거래정지
2014-10-31,039850,거래정지
2014-10-31,053000,거래정지
2014-10-31,053330,거래정지
2014-10-31,054340,거래정지
2014-10-31,058420,거래정지
2014-10-31,091690,거래정지
2014-10-31,111610,거래정지
2014-10-31,950010,거래정지
2014-11-28,071970,거래정지
2014-11-28,077970,거래정지
2014-11-28,187790,거래정지
2014-11-28,182360,거래정지
2014-11-28,013570,거래정지
2014-11-28,004720,거래정지
2014-11-28,000420,거래정지
2014-11-28,008720,거래정지
2014-11-28,014350,거래정지
2014-11-28,032420,거래정지
2014-11-28,039530,거래정지
2014-11-28,039850,거래정지
2014-11-28,054340,거래정지
2014-11-28,058420,거래정지
2014-11-28,091690,거래정지
2014-11-28,111610,거래정지
2014-11-28,950010,거래정지
2014-11-28,950100,거래정지
2014-12-30,001440,거래정지
2014-12-30,071970,거래정지
2014-12-30,077970,거래정지
2014-12-30,077360,거래정지
2014-12-30,128820,거래정지
2014-12-30,187790,거래정지
2014-12-30,049720,거래정지
2014-12-30,013570,거래정지
2014-12-30,205100,거래정지
2014-12-30,004150,거래정지
2014-12-30,011810,거래정지
2014-12-30,066430,거래정지
2014-12-30,184230,거래정지
2014-12-30,043340,거래정지
2014-12-30,032790,거래정지
2014-12-30,009310,거래정지
2014-12-30,000420,거래정지
2014-12-30,003640,거래정지
2014-12-30,014350,거래정지
2014-12-30,016420,거래정지
2014-12-30,032420,거래정지
2014-12-30,039530,거래정지
2014-12-30,039850,거래정지
2014-12-30,054340,거래정지
2014-12-30,058420,거래정지
2014-12-30,091690,거래정지
2014-12-30,111610,거래정지
2014-12-30,950010,거래정지
2015-01-30,001440,거래정지
2015-01-30,071970,거래정지
2015-01-30,077970,거래정지
2015-01-30,077360,거래정지
2015-01-30,037270,거래정지
2015-01-30,205100,거래정지
2015-01-30,001260,거래정지
2015-01-30,011000,거래정지
2015-01-30,184230,거래정지
2015-01-30,032860,거래정지
2015-01-30,016920,거래정지
2015-01-30,009310,거래정지
2015-01-30,000420,거래정지
2015-01-30,014350,거래정지
2015-01-30,039530,거래정지
2015-01-30,039850,거래정지
2015-01-30,054340,거래정지
2015-01-30,058420,거래정지
2015-01-30,111610,거래정지
2015-01-30,950010,거래정지
2015-02-27,001440,거래정지
2015-02-27,071970,거래정지
2015-02-27,077970,거래정지
2015-02-27,016380,거래정지
2015-02-27,121440,거래정지
2015-02-27,005960,거래정지
2015-02-27,047770,거래정지
2015-02-27,001260,거래정지
2015-02-27,016920,거래정지
2015-02-27,009310,거래정지
2015-02-27,000360,거래정지
2015-02-27,014350,거래정지
2015-02-27,039530,거래정지
2015-02-27,039850,거래정지
2015-02-27,053330,거래정지
2015-02-27,054340,거래정지
2015-02-27,058420,거래정지
2015-02-27,110570,거래정지
2015-02-27,111610,거래정지
2015-02-27,950010,거래정지
2015-03-31,001440,거래정지
2015-03-31,071970,거래정지
2015-03-31,008930,거래정지
2015-03-31,077970,거래정지
2015-03-31,206640,거래정지
2015-03-31,121440,거래정지
2015-03-31,047770,거래정지
2015-03-31,072870,거래정지
2015-03-31,205500,거래정지
2015-03-31,059210,거래정지
2015-03-31,001260,거래정지
2015-03-31,203690,거래정지
2015-03-31,208140,거래정지
2015-03-31,072470,거래정지
2015-03-31,198440,거래정지
2015-03-31,053950,거래정지
2015-03-31,032860,거래정지
2015-03-31,060900,거래정지
2015-03-31,009310,거래정지
2015-03-31,000360,거래정지
2015-03-31,004320,거래정지
2015-03-31,014350,거래정지
2015-03-31,039530,거래정지
2015-03-31,039850,거래정지
2015-03-31,040670,거래정지
2015-03-31,052270,거래정지
2015-03-31,053330,거래정지
2015-03-31,054340,거래정지
2015-03-31,058420,거래정지
2015-03-31,071930,거래정지
2015-03-31,078780,거래정지
2015-03-31,110570,거래정지
2015-03-31,111610,거래정지
2015-03-31,204440,거래정지
2015-03-31,204630,거래정지
2015-03-31,208870,거래정지
2015-03-31,950010,거래정지
2015-04-30,003670,거래정지
2015-04-30,001440,거래정지
2015-04-30,090430,거래정지
2015-04-30,071970,거래정지
2015-04-30,077970,거래정지
2015-04-30,002790,거래정지
2015-04-30,078130,거래정지
2015-04-30,014940,거래정지
2015-04-30,206640,거래정지
2015-04-30,047770,거래정지
2015-04-30,072870,거래정지
2015-04-30,014580,거래정지
2015-04-30,205500,거래정지
2015-04-30,004100,거래정지
2015-04-30,007280,거래정지
2015-04-30,203690,거래정지
2015-04-30,208140,거래정지
2015-04-30,129260,거래정지
2015-04-30,072470,거래정지
2015-04-30,198440,거래정지
2015-04-30,032860,거래정지
2015-04-30,003060,거래정지
2015-04-30,159910,거래정지
2015-04-30,056730,거래정지
2015-04-30,094860,거래정지
2015-04-30,017000,거래정지
2015-04-30,060900,거래정지
2015-04-30,004270,거래정지
2015-04-30,009310,거래정지
2015-04-30,031860,거래정지
2015-04-30,073190,거래정지
2015-04-30,039530,거래정지
2015-04-30,039850,거래정지
2015-04-30,040670,거래정지
2015-04-30,052270,거래정지
2015-04-30,054340,거래정지
2015-04-30,058370,거래정지
2015-04-30,058420,거래정지
2015-04-30,066110,거래정지
2015-04-30,071930,거래정지
2015-04-30,074130,거래정지
2015-04-30,111610,거래정지
2015-04-30,204440,거래정지
2015-04-30,204630,거래정지
2015-04-30,208870,거래정지
2015-04-30,900050,거래정지
2015-04-30,950010,거래정지
2015-05-29,001440,거래정지
2015-05-29,078130,거래정지
2015-05-29,206640,거래정지
2015-05-29,005960,거래정지
2015-05-29,047770,거래정지
2015-05-29,205500,거래정지
2015-05-29,203690,거래정지
2015-05-29,207760,거래정지
2015-05-29,198440,거래정지
2015-05-29,032860,거래정지
2015-05-29,060900,거래정지
2015-05-29,009310,거래정지
2015-05-29,065420,거래정지
2015-05-29,040670,거래정지
2015-05-29,052190,거래정지
2015-05-29,052270,거래정지
2015-05-29,054340,거래정지
2015-05-29,058370,거래정지
2015-05-29,058420,거래정지
2015-05-29,066110,거래정지
2015-05-29,068060,거래정지
2015-05-29,071930,거래정지
2015-05-29,074130,거래정지
2015-05-29,111610,거래정지
2015-05-29,204630,거래정지
2015-05-29,208870,거래정지
2015-05-29,900090,거래정지
2015-05-29,900130,거래정지
2015-05-29,900180,거래정지
2015-05-29,950010,거래정지
2015-06-30,001440,거래정지
2015-06-30,028670,거래정지
2015-06-30,005960,거래정지
2015-06-30,036710,거래정지
2015-06-30,048870,거래정지
2015-06-30,047770,거래정지
2015-06-30,009180,거래정지
2015-06-30,207760,거래정지
2015-06-30,198440,거래정지
2015-06-30,011330,거래정지
2015-06-30,032860,거래정지
2015-06-30,073570,거래정지
2015-06-30,208710,거래정지
2015-06-30,060900,거래정지
2015-06-30,009310,거래정지
2015-06-30,010520,거래정지
2015-06-30,013450,거래정지
2015-06-30,033630,거래정지
2015-06-30,040670,거래정지
2015-06-30,052270,거래정지
2015-06-30,054340,거래정지
2015-06-30,058370,거래정지
2015-06-30,066110,거래정지
2015-06-30,068060,거래정지
2015-06-30,071930,거래정지
2015-06-30,074130,거래정지
2015-06-30,111610,거래정지
2015-06-30,950010,거래정지
2015-07-31,001440,거래정지
2015-07-31,005960,거래정지
2015-07-31,036710,거래정지
2015-07-31,047770,거래정지
2015-07-31,025620,거래정지
2015-07-31,014470,거래정지
2015-07-31,052900,거래정지
2015-07-31,045660,거래정지
2015-07-31,011330,거래정지
2015-07-31,032860,거래정지
2015-07-31,003060,거래정지
2015-07-31,206400,거래정지
2015-07-31,208710,거래정지
2015-07-31,060900,거래정지
2015-07-31,009310,거래정지
2015-07-31,018700,거래정지
2015-07-31,003600,거래정지
2015-07-31,052270,거래정지
2015-07-31,054340,거래정지
2015-07-31,058370,거래정지
2015-07-31,066110,거래정지
2015-07-31,068060,거래정지
2015-07-31,111610,거래정지
2015-07-31,950010,거래정지
2015-08-31,001440,거래정지
2015-08-31,005960,거래정지
2015-08-31,047770,거래정지
2015-08-31,149980,거래정지
2015-08-31,014470,거래정지
2015-08-31,052900,거래정지
2015-08-31,001470,거래정지
2015-08-31,042940,거래정지
2015-08-31,011330,거래정지
2015-08-31,032860,거래정지
2015-08-31,206400,거래정지
2015-08-31,010640,거래정지
2015-08-31,060900,거래정지
2015-08-31,009310,거래정지
2015-08-31,000830,거래정지
2015-08-31,052270,거래정지
2015-08-31,053870,거래정지
2015-08-31,058370,거래정지
2015-08-31,066110,거래정지
2015-08-31,068060,거래정지
2015-08-31,078780,거래정지
2015-08-31,111610,거래정지
2015-08-31,950010,거래정지
2015-09-30,001440,거래정지
2015-09-30,204620,거래정지
2015-09-30,011760,거래정지
2015-09-30,200130,거래정지
2015-09-30,047770,거래정지
2015-09-30,052900,거래정지
2015-09-30,204840,거래정지
2015-09-30,011330,거래정지
2015-09-30,032860,거래정지
2015-09-30,010640,거래정지
2015-09-30,060900,거래정지
2015-09-30,208640,거래정지
2015-09-30,009310,거래정지
2015-09-30,006390,거래정지
2015-09-30,030270,거래정지
2015-09-30,039670,거래정지
2015-09-30,053870,거래정지
2015-09-30,078780,거래정지
2015-09-30,111610,거래정지
2015-09-30,950010,거래정지
2015-10-30,001440,거래정지
2015-10-30,204620,거래정지
2015-10-30,047770,거래정지
2015-10-30,089230,거래정지
2015-10-30,052900,거래정지
2015-10-30,204840,거래정지
2015-10-30,011330,거래정지
2015-10-30,032860,거래정지
2015-10-30,010640,거래정지
2015-10-30,060900,거래정지
2015-10-30,208640,거래정지
2015-10-30,009310,거래정지
2015-10-30,065420,거래정지
2015-10-30,006390,거래정지
2015-10-30,024810,거래정지
2015-10-30,078780,거래정지
2015-10-30,096040,거래정지
2015-10-30,111610,거래정지
2015-10-30,222810,거래정지
2015-11-30,001440,거래정지
2015-11-30,078150,거래정지
2015-11-30,013120,거래정지
2015-11-30,037560,거래정지
2015-11-30,047770,거래정지
2015-11-30,007280,거래정지
2015-11-30,052900,거래정지
2015-11-30,011330,거래정지
2015-11-30,032860,거래정지
2015-11-30,073570,거래정지
2015-11-30,021880,거래정지
2015-11-30,010640,거래정지
2015-11-30,060900,거래정지
2015-11-30,009310,거래정지
2015-11-30,006390,거래정지
2015-11-30,008020,거래정지
2015-11-30,024810,거래정지
2015-11-30,028040,거래정지
2015-11-30,053810,거래정지
2015-11-30,078780,거래정지
2015-11-30,096040,거래정지
2015-11-30,111610,거래정지
2015-12-30,218410,거래정지
2015-12-30,018290,거래정지
2015-12-30,204620,거래정지
2015-12-30,094840,거래정지
2015-12-30,001260,거래정지
2015-12-30,052900,거래정지
2015-12-30,208140,거래정지
2015-12-30,222420,거래정지
2015-12-30,009190,거래정지
2015-12-30,011330,거래정지
2015-12-30,032860,거래정지
2015-12-30,010640,거래정지
2015-12-30,060900,거래정지
2015-12-30,043220,거래정지
2015-12-30,009310,거래정지
2015-12-30,003940,거래정지
2015-12-30,004740,거래정지
2015-12-30,006390,거래정지
2015-12-30,024810,거래정지
2015-12-30,053810,거래정지
2015-12-30,078780,거래정지
2015-12-30,096040,거래정지
2015-12-30,111610,거래정지
2015-12-30,220630,거래정지
2016-01-29,018880,거래정지
2016-01-29,218410,거래정지
2016-01-29,206640,거래정지
2016-01-29,036220,거래정지
2016-01-29,094840,거래정지
2016-01-29,001260,거래정지
2016-01-29,052900,거래정지
2016-01-29,208140,거래정지
2016-01-29,222420,거래정지
2016-01-29,011330,거래정지
2016-01-29,032860,거래정지
2016-01-29,010640,거래정지
2016-01-29,023790,거래정지
2016-01-29,060900,거래정지
2016-01-29,043220,거래정지
2016-01-29,009310,거래정지
2016-01-29,071950,거래정지
2016-01-29,004200,거래정지
2016-01-29,004740,거래정지
2016-01-29,006390,거래정지
2016-01-29,024810,거래정지
2016-01-29,051310,거래정지
2016-01-29,053810,거래정지
2016-01-29,078780,거래정지
2016-01-29,082390,거래정지
2016-01-29,096040,거래정지
2016-01-29,220630,거래정지
2016-02-29,028050,거래정지
2016-02-29,218410,거래정지
2016-02-29,016380,거래정지
2016-02-29,018290,거래정지
2016-02-29,048870,거래정지
2016-02-29,036220,거래정지
2016-02-29,049180,거래정지
2016-02-29,052900,거래정지
2016-02-29,222420,거래정지
2016-02-29,011330,거래정지
2016-02-29,032860,거래정지
2016-02-29,010640,거래정지
2016-02-29,060900,거래정지
2016-02-29,043220,거래정지
2016-02-29,009310,거래정지
2016-02-29,004200,거래정지
2016-02-29,004740,거래정지
2016-02-29,006390,거래정지
2016-02-29,008800,거래정지
2016-02-29,024810,거래정지
2016-02-29,025850,거래정지
2016-02-29,038340,거래정지
2016-02-29,051310,거래정지
2016-02-29,053810,거래정지
2016-02-29,065270,거래정지
2016-02-29,066110,거래정지
2016-02-29,072520,거래정지
2016-02-29,078780,거래정지
2016-02-29,096040,거래정지
2016-02-29,220630,거래정지
2016-03-31,030530,거래정지
2016-03-31,218410,거래정지
2016-03-31,016380,거래정지
2016-03-31,048870,거래정지
2016-03-31,089230,거래정지
2016-03-31,036220,거래정지
2016-03-31,208370,거래정지
2016-03-31,007280,거래정지
2016-03-31,001470,거래정지
2016-03-31,170790,거래정지
2016-03-31,011330,거래정지
2016-03-31,032860,거래정지
2016-03-31,023440,거래정지
2016-03-31,001000,거래정지
2016-03-31,010640,거래정지
2016-03-31,060900,거래정지
2016-03-31,208350,거래정지
2016-03-31,043220,거래정지
2016-03-31,009310,거래정지
2016-03-31,004200,거래정지
2016-03-31,004740,거래정지
2016-03-31,006390,거래정지
2016-03-31,011720,거래정지
2016-03-31,024810,거래정지
2016-03-31,051310,거래정지
2016-03-31,053660,거래정지
2016-03-31,053810,거래정지
2016-03-31,065270,거래정지
2016-03-31,074150,거래정지
2016-03-31,078780,거래정지
2016-03-31,080440,거래정지
2016-03-31,082390,거래정지
2016-03-31,086200,거래정지
2016-03-31,095300,거래정지
2016-03-31,096040,거래정지
2016-03-31,158380,거래정지
2016-03-31,220630,거래정지
2016-03-31,230490,거래정지
2016-04-29,011200,거래정지
2016-04-29,004990,거래정지
2016-04-29,030530,거래정지
2016-04-29,084110,거래정지
2016-04-29,016380,거래정지
2016-04-29,012030,거래정지
2016-04-29,005720,거래정지
2016-04-29,002900,거래정지
2016-04-29,014530,거래정지
2016-04-29,009780,거래정지
2016-04-29,038540,거래정지
2016-04-29,205500,거래정지
2016-04-29,208370,거래정지
2016-04-29,005740,거래정지
2016-04-29,064800,거래정지
2016-04-29,000180,거래정지
2016-04-29,007280,거래정지
2016-04-29,214270,거래정지
2016-04-29,123420,거래정지
2016-04-29,204840,거래정지
2016-04-29,001470,거래정지
2016-04-29,170790,거래정지
2016-04-29,011330,거래정지
2016-04-29,032860,거래정지
2016-04-29,003080,거래정지
2016-04-29,023440,거래정지
2016-04-29,010640,거래정지
2016-04-29,060900,거래정지
2016-04-29,208350,거래정지
2016-04-29,043220,거래정지
2016-04-29,193250,거래정지
2016-04-29,078860,거래정지
2016-04-29,009310,거래정지
2016-04-29,004740,거래정지
2016-04-29,008020,거래정지
2016-04-29,008900,거래정지
2016-04-29,011160,거래정지
2016-04-29,011720,거래정지
2016-04-29,014200,거래정지
2016-04-29,024810,거래정지
2016-04-29,053810,거래정지
2016-04-29,068150,거래정지
2016-04-29,074150,거래정지
2016-04-29,080440,거래정지
2016-04-29,082390,거래정지
2016-04-29,086830,거래정지
2016-04-29,095300,거래정지
2016-04-29,096040,거래정지
2016-04-29,122800,거래정지
2016-04-29,151910,거래정지
2016-04-29,220630,거래정지
2016-04-29,230490,거래정지
2016-04-29,900050,거래정지
2016-05-31,084110,거래정지
2016-05-31,217270,거래정지
2016-05-31,208370,거래정지
2016-05-31,007280,거래정지
2016-05-31,214270,거래정지
2016-05-31,066430,거래정지
2016-05-31,204840,거래정지
2016-05-31,170790,거래정지
2016-05-31,011330,거래정지
2016-05-31,032860,거래정지
2016-05-31,023440,거래정지
2016-05-31,010640,거래정지
2016-05-31,060900,거래정지
2016-05-31,004740,거래정지
2016-05-31,011720,거래정지
2016-05-31,024810,거래정지
2016-05-31,053810,거래정지
2016-05-31,074150,거래정지
2016-05-31,080440,거래정지
2016-05-31,082390,거래정지
2016-05-31,095300,거래정지
2016-05-31,096040,거래정지
2016-05-31,151910,거래정지
2016-05-31,900050,거래정지
2016-06-30,217270,거래정지
2016-06-30,214680,거래정지
2016-06-30,007540,거래정지
2016-06-30,007280,거래정지
2016-06-30,066430,거래정지
2016-06-30,227950,거래정지
2016-06-30,043710,거래정지
2016-06-30,170790,거래정지
2016-06-30,011330,거래정지
2016-06-30,032860,거래정지
2016-06-30,023440,거래정지
2016-06-30,010640,거래정지
2016-06-30,060900,거래정지
2016-06-30,052300,거래정지
2016-06-30,115530,거래정지
2016-06-30,230980,거래정지
2016-06-30,225430,거래정지
2016-06-30,004740,거래정지
2016-06-30,011720,거래정지
2016-06-30,033430,거래정지
2016-06-30,053810,거래정지
2016-06-30,058370,거래정지
2016-06-30,068150,거래정지
2016-06-30,072520,거래정지
2016-06-30,074150,거래정지
2016-06-30,080440,거래정지
2016-06-30,082390,거래정지
2016-06-30,095300,거래정지
2016-06-30,151910,거래정지
2016-06-30,900050,거래정지
2016-07-29,042660,거래정지
2016-07-29,071970,거래정지
2016-07-29,073010,거래정지
2016-07-29,217270,거래정지
2016-07-29,214680,거래정지
2016-07-29,007540,거래정지
2016-07-29,000230,거래정지
2016-07-29,007280,거래정지
2016-07-29,066430,거래정지
2016-07-29,017650,거래정지
2016-07-29,043710,거래정지
2016-07-29,011330,거래정지
2016-07-29,032860,거래정지
2016-07-29,023440,거래정지
2016-07-29,010640,거래정지
2016-07-29,060900,거래정지
2016-07-29,230980,거래정지
2016-07-29,225430,거래정지
2016-07-29,004740,거래정지
2016-07-29,011720,거래정지
2016-07-29,019300,거래정지
2016-07-29,025270,거래정지
2016-07-29,053810,거래정지
2016-07-29,068150,거래정지
2016-07-29,074150,거래정지
2016-07-29,080440,거래정지
2016-07-29,095300,거래정지
2016-07-29,151910,거래정지
2016-08-31,042660,거래정지
2016-08-31,222080,거래정지
2016-08-31,161000,거래정지
2016-08-31,203650,거래정지
2016-08-31,073010,거래정지
2016-08-31,007280,거래정지
2016-08-31,066430,거래정지
2016-08-31,043710,거래정지
2016-08-31,219550,거래정지
2016-08-31,011330,거래정지
2016-08-31,032860,거래정지
2016-08-31,023440,거래정지
2016-08-31,200230,거래정지
2016-08-31,010640,거래정지
2016-08-31,060900,거래정지
2016-08-31,225430,거래정지
2016-08-31,004740,거래정지
2016-08-31,010420,거래정지
2016-08-31,011720,거래정지
2016-08-31,036500,거래정지
2016-08-31,053810,거래정지
2016-08-31,068150,거래정지
2016-08-31,080440,거래정지
2016-08-31,095300,거래정지
2016-08-31,117930,거래정지
2016-08-31,151910,거래정지
2016-08-31,204440,거래정지
2016-09-30,042660,거래정지
2016-09-30,232140,거래정지
2016-09-30,203650,거래정지
2016-09-30,005960,거래정지
2016-09-30,003580,거래정지
2016-09-30,007280,거래정지
2016-09-30,066430,거래정지
2016-09-30,043710,거래정지
2016-09-30,219550,거래정지
2016-09-30,198440,거래정지
2016-09-30,032860,거래정지
2016-09-30,023440,거래정지
2016-09-30,010640,거래정지
2016-09-30,060900,거래정지
2016-09-30,225430,거래정지
