date,signal,universe_pct,selection_recall_vs_full,signal_dispersion,next_1m_return,universe_n
2000-10-31,momentum,0.9000000000000001,0.9666666666666667,0.6990942768415052,-0.2015707161557948,963
2000-10-31,momentum,1.0000000000000002,1.0,0.6678677481081495,-0.19148705395743224,1071
2000-11-30,reversal,0.2,0.4,0.48849621991254927,-0.3185236949689965,215
2000-11-30,reversal,0.30000000000000004,0.5666666666666667,0.42767583906012696,-0.32968716708973084,322
2000-11-30,reversal,0.4000000000000001,0.7,0.41663551904932666,-0.3304575288546978,430
2000-11-30,reversal,0.5000000000000001,0.7666666666666667,0.3915684280203194,-0.1266504789219002,538
2000-11-30,reversal,0.6000000000000001,0.8333333333333334,0.3679605070417612,-0.09973277921874073,645
2000-11-30,reversal,0.7000000000000002,0.9,0.34713144309717836,-0.10002787593540384,753
2000-11-30,reversal,0.8000000000000003,1.0,0.33523719677671077,-0.08059229203361322,860
2000-11-30,reversal,0.9000000000000001,1.0,0.3215652645446799,-0.08059229203361322,968
2000-11-30,reversal,1.0000000000000002,1.0,0.3107314116783155,-0.08059229203361322,1076
2000-11-30,momentum,0.2,0.13333333333333333,0.5939666257681161,-0.3003654380485989,215
2000-11-30,momentum,0.30000000000000004,0.16666666666666666,0.5489791344690864,-0.3025033849970586,322
2000-11-30,momentum,0.4000000000000001,0.3333333333333333,0.686532089375043,-0.30892765881184,430
2000-11-30,momentum,0.5000000000000001,0.5,0.6831064212492743,-0.2943138049265326,538
2000-11-30,momentum,0.6000000000000001,0.5666666666666667,0.6485123025821234,-0.2759452172880809,645
2000-11-30,momentum,0.7000000000000002,0.6666666666666666,0.6230786938187935,-0.24138115113787617,753
2000-11-30,momentum,0.8000000000000003,0.7666666666666667,0.6228084917575388,-0.18844731667139814,860
2000-11-30,momentum,0.9000000000000001,0.9,0.6170930264585333,-0.1796000902174129,968
2000-11-30,momentum,1.0000000000000002,1.0,0.5987179067984885,-0.19799811921653762,1076
2000-12-26,reversal,0.2,0.5,0.23893107831042026,0.9886687344253181,218
2000-12-26,reversal,0.30000000000000004,0.7,0.2479096113029333,1.015119717447417,328
2000-12-26,reversal,0.4000000000000001,0.8,0.3779924912884781,0.9543873822786659,437
2000-12-26,reversal,0.5000000000000001,0.8333333333333334,0.3476114940081691,0.894237610777473,547
2000-12-26,reversal,0.6000000000000001,0.8666666666666667,0.33264908242255764,0.8803078645574138,656
2000-12-26,reversal,0.7000000000000002,0.8666666666666667,0.3208689238457696,0.8803078645574138,765
2000-12-26,reversal,0.8000000000000003,0.9333333333333333,0.30773073678950175,0.8792377926876525,875
