date,stability_return,mean_vote,selected_models
2015-11-30,-0.08703966998814347,13.366666666666667,354
2015-12-30,0.013891954057626199,14.5,323
2016-01-29,-0.0748382081932864,12.5,347
2016-02-29,0.19340505982576334,13.333333333333334,356
2016-03-31,-0.019551900911998557,13.366666666666667,361
2016-04-29,0.07226069388632866,13.166666666666666,367
2016-05-31,0.009923507023771394,13.633333333333333,360
2016-06-30,-0.00852936059098235,14.033333333333333,341
2016-07-29,-0.05673827923454312,13.766666666666667,345
2016-08-31,0.002168808756198167,14.1,330
2016-09-30,-0.10838091630497493,13.566666666666666,324
2016-10-31,0.00483279907408997,13.666666666666666,328
2016-11-30,0.03201265754872973,12.433333333333334,336
2016-12-29,0.022689980679527787,13.633333333333333,339
2017-01-31,-0.159061840263794,13.2,351
2017-02-28,0.032318498834546815,13.733333333333333,320
2017-03-31,-0.06343549627813087,15.566666666666666,311
2017-04-28,-0.03409678704559823,14.066666666666666,339
2017-05-31,-0.0766319759207231,12.933333333333334,360
2017-06-30,-0.035471020214265535,13.533333333333333,351
2017-07-31,0.052337807944977326,15.666666666666666,308
2017-08-31,-0.12872832658407007,14.266666666666667,338
2017-09-29,0.022064538755463544,14.333333333333334,338
2017-10-31,0.10314583023487701,13.266666666666667,365
2017-11-30,0.08845935249236622,13.0,379
2017-12-28,0.2399550589566934,12.5,366
2018-01-31,-0.07601703448083443,12.733333333333333,392
2018-02-28,0.12443535679824978,13.266666666666667,367
2018-03-30,0.025798424607592272,12.933333333333334,381
2018-04-30,-0.036640620784319025,12.266666666666667,385
2018-05-31,-0.1080335580840995,12.433333333333334,389
2018-06-29,-0.06958747856867786,13.366666666666667,358
2018-07-31,0.04116209452052362,12.866666666666667,355
2018-08-31,-0.03731052559005237,13.133333333333333,363
2018-09-28,-0.20610076754258305,13.533333333333333,361
2018-10-31,0.05885430330852208,12.466666666666667,366
2018-11-30,-0.04373328979806557,13.0,365
2018-12-28,0.07363696298149006,14.2,344
2019-01-31,-0.09365735570474687,12.766666666666667,349
2019-02-28,0.010962724187392065,14.2,344
2019-03-29,0.024034333795993203,13.333333333333334,347
2019-04-30,-0.03870326048024341,13.2,359
2019-05-31,0.16222535251348386,14.233333333333333,355
2019-06-28,-0.07527825603059987,13.6,339
2019-07-31,-0.06282719457227014,13.733333333333333,343
2019-08-30,-0.0565011885475286,13.866666666666667,349
2019-09-30,-0.10314752045081846,14.433333333333334,338
2019-10-31,0.012433860515180051,13.7,346
2019-11-29,0.04262801688950278,13.366666666666667,353
2019-12-30,-0.08659367721587045,13.666666666666666,362
2020-01-31,-0.14635950274610968,14.233333333333333,359
2020-02-28,-0.1284424661311106,13.9,343
2020-03-31,-0.018114427429659272,15.133333333333333,351
2020-04-29,0.15088931509605424,14.666666666666666,374
2020-05-29,-0.032946455981396894,13.5,397
2020-06-30,0.27901894134469984,13.233333333333333,383
2020-07-31,0.036348976610406016,13.2,385
2020-08-31,0.01642812283005791,13.333333333333334,389
2020-09-29,-0.09782145499707871,12.366666666666667,398
2020-10-30,0.09015371293729856,13.1,406
2020-11-30,-0.0292188642351061,12.733333333333333,397
2020-12-30,-0.09085904670326814,12.666666666666666,390
2021-01-29,0.011239861119482242,12.8,406
2021-02-26,-0.01961411231601396,13.2,392
2021-03-31,-0.005896055374675109,14.066666666666666,375
2021-04-30,0.035573675726528024,13.6,388
2021-05-31,0.028699644607823895,12.966666666666667,357
2021-06-30,-0.03680544538187044,14.966666666666667,363
2021-07-30,-0.09457535507502464,13.566666666666666,359
2021-08-31,-0.024007642961451477,14.666666666666666,337
2021-09-30,-0.10104210035085988,12.666666666666666,368
2021-10-29,-0.09861232943057087,13.166666666666666,375
2021-11-30,0.09206477883603152,12.833333333333334,382
2021-12-30,-0.20864680539377414,15.2,362
2022-01-28,-0.04074846516060462,14.266666666666667,369
2022-02-28,-0.01590037439232949,13.4,382
2022-03-31,-0.03960483174793428,13.7,361
2022-04-29,-0.035465389095277335,12.966666666666667,364
2022-05-31,-0.1530916424114999,13.166666666666666,371
2022-06-30,0.020772623546661317,13.466666666666667,371
2022-07-29,0.009067387586813181,14.933333333333334,350
2022-08-31,-0.061101984271378536,13.566666666666666,371
2022-09-30,0.041919045045694485,13.766666666666667,344
2022-10-31,0.05712096279747255,13.766666666666667,337
2022-11-30,-0.056032388783158395,13.466666666666667,364
2022-12-29,0.09899235053093915,13.633333333333333,340
2023-01-31,0.07773942543800366,14.166666666666666,344
2023-02-28,0.17214581581600574,13.266666666666667,347
2023-03-31,0.02306543473434854,13.966666666666667,348
2023-04-28,-0.02698304989563772,13.5,354
2023-05-31,-0.08097423228376029,12.966666666666667,355
2023-06-30,0.06200050299732632,12.7,379
2023-07-31,-0.04781998348121651,13.033333333333333,368
2023-08-31,-0.1388683116748552,12.766666666666667,379
2023-09-27,-0.17288649055108127,14.266666666666667,357
2023-10-31,0.07185826353030812,12.166666666666666,359
2023-11-30,-0.05050040892306642,13.166666666666666,358
2023-12-28,-0.038409087822412175,13.1,367
2024-01-31,0.11011231992583669,14.1,373
2024-02-29,0.05590713936955762,13.233333333333333,390
2024-03-29,-0.058998555682518564,13.733333333333333,387
2024-04-30,-0.01305966041228493,12.7,395
2024-05-31,0.01406448543444171,12.133333333333333,410
2024-06-28,0.04475545876385228,12.9,398
2024-07-31,-0.12549311648797654,13.233333333333333,401
2024-08-30,0.09420531399239561,13.133333333333333,398
2024-09-30,-0.11558901313350209,12.9,384
2024-10-31,-0.09978386484270924,13.366666666666667,385
2024-11-29,0.05736703918865886,12.2,402
2024-12-30,-0.05873029318452728,12.366666666666667,407
2025-01-31,0.0021261824462344998,13.633333333333333,404
2025-02-28,-0.1140328136314506,13.7,404
2025-03-31,0.053029703504662705,13.7,400
2025-04-30,-0.053740740864662094,13.033333333333333,404
2025-05-30,-0.012927599156269676,13.566666666666666,398
2025-06-30,-0.03553953989274369,12.766666666666667,412
2025-07-31,-0.041733312661886915,13.233333333333333,415
2025-08-29,0.015332331681370623,12.3,406
2025-09-30,0.013768663509795524,13.233333333333333,405
2025-10-31,-0.030751065925458492,13.066666666666666,409
2025-11-28,0.019109251382456862,12.366666666666667,394
2025-12-30,0.12508580585133972,12.6,394
2026-01-30,-0.012806750443646975,13.333333333333334,417
2026-02-27,-0.065301463462577,13.2,406
2026-03-31,0.1638886459007111,13.733333333333333,382
2026-04-30,0.01104894526014913,12.833333333333334,413
2026-05-04,,,0
