date,variant,net_return,holdings,excluded_suspended
2009-07-31,suspension_screened,0.027305470362377328,50,7
2009-08-31,unfiltered,-0.07890260524926132,50,17
2009-08-31,suspension_screened,-0.037388183785449246,50,17
2009-09-30,unfiltered,-0.08497069848912979,50,16
2009-09-30,suspension_screened,-0.08645389675504804,50,16
2009-10-30,unfiltered,-0.03916510676298219,50,9
2009-10-30,suspension_screened,-0.02565736367830506,50,9
2009-11-30,unfiltered,-0.03883394865373192,50,17
2009-11-30,suspension_screened,-0.04024578410402287,50,17
2009-12-30,unfiltered,-0.10433974393788165,50,26
2009-12-30,suspension_screened,-0.06676158482722797,50,26
2010-01-29,unfiltered,0.006611378382435333,50,10
2010-01-29,suspension_screened,0.0022291220392680255,50,10
2010-02-26,unfiltered,-0.031227958788111458,50,14
2010-02-26,suspension_screened,-0.014045310760086955,50,14
2010-03-31,unfiltered,-0.15513768953454327,50,51
2010-03-31,suspension_screened,0.010961719489263331,50,51
2010-04-30,unfiltered,-0.07810238682856208,50,29
2010-04-30,suspension_screened,-0.07392181995690196,50,29
2010-05-31,unfiltered,0.040490203088095936,50,5
2010-05-31,suspension_screened,0.04624913149679741,50,5
2010-06-30,unfiltered,0.040887262773763526,50,17
2010-06-30,suspension_screened,0.05843719319232234,50,17
2010-07-30,unfiltered,-0.020120116268262923,50,6
2010-07-30,suspension_screened,-0.021558563255805088,50,6
2010-08-31,unfiltered,0.03747875319878735,50,9
2010-08-31,suspension_screened,0.03832928523164103,50,9
2010-09-30,unfiltered,0.02789447609321468,50,12
2010-09-30,suspension_screened,0.030019072615634888,50,12
2010-10-29,unfiltered,-0.011174492739002955,50,14
2010-10-29,suspension_screened,-0.010530115525042167,50,14
2010-11-30,unfiltered,-0.010613514712771652,50,4
2010-11-30,suspension_screened,-0.009129099436001273,50,4
2010-12-30,unfiltered,0.024957878484800137,50,20
2010-12-30,suspension_screened,0.019790559786942417,50,20
2011-01-31,unfiltered,-0.03150464648244503,50,10
2011-01-31,suspension_screened,-0.040722466235617275,50,10
2011-02-28,unfiltered,0.02062077020898022,50,10
2011-02-28,suspension_screened,0.023899267298757732,50,10
2011-03-31,unfiltered,-0.03608317832367449,50,31
2011-03-31,suspension_screened,-0.005372594737199896,50,31
2011-04-29,unfiltered,0.008936392575368043,50,37
2011-04-29,suspension_screened,0.008375575395862526,50,37
2011-05-31,unfiltered,0.06816512641382216,50,10
2011-05-31,suspension_screened,0.0690182470476389,50,10
2011-06-30,unfiltered,0.04594811462212815,50,13
2011-06-30,suspension_screened,0.07372026937428668,50,13
2011-07-29,unfiltered,-0.0793834584364586,50,4
2011-07-29,suspension_screened,-0.08178648198994674,50,4
2011-08-31,unfiltered,-0.1427149674119891,50,14
2011-08-31,suspension_screened,-0.11241180358794943,50,14
2011-09-30,unfiltered,0.17545398359805287,50,12
2011-09-30,suspension_screened,0.18434573209043253,50,12
2011-10-31,unfiltered,-0.022495731320197113,50,14
2011-10-31,suspension_screened,-0.028173598495738687,50,14
2011-11-30,unfiltered,0.06894222833849467,50,11
2011-11-30,suspension_screened,0.07669308718652565,50,11
2011-12-29,unfiltered,0.17140880602418332,50,14
2011-12-29,suspension_screened,0.1670272124481107,50,14
2012-01-31,unfiltered,0.20089993536898465,50,2
2012-01-31,suspension_screened,0.21035021051645905,50,2
2012-02-29,unfiltered,0.0003627399341724906,50,10
2012-02-29,suspension_screened,0.005859370182835627,50,10
2012-03-30,unfiltered,0.05193978492366561,50,18
