key,signal,universe_pct,holdings,aum_krw,cost_multiplier,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
reversal_1m|p0.2|n30|a1000000000|c0.5,reversal_1m,0.2,30,1000000000.0,0.5,310,-0.16892340672832173,-0.9927747256821843,-1.2534368112437,0.21004678181779113,1.0000000000000002,False
reversal_1m|p0.2|n30|a1000000000|c1.0,reversal_1m,0.2,30,1000000000.0,1.0,310,-0.17092149602403117,-0.993173815457927,-1.2823967217173906,0.19970351363105232,1.0000000000000002,False
reversal_1m|p0.2|n30|a1000000000|c1.5,reversal_1m,0.2,30,1000000000.0,1.5,310,-0.17291520626871393,-0.9935509388248314,-1.3113588989672884,0.18973653794687673,1.0000000000000002,False
reversal_1m|p0.2|n30|a1000000000|c2.0,reversal_1m,0.2,30,1000000000.0,2.0,310,-0.17490454613827366,-0.9939073005811219,-1.3403233299608446,0.18014024985995558,1.0000000000000002,False
reversal_1m|p0.2|n30|a10000000000|c0.5,reversal_1m,0.2,30,10000000000.0,0.5,310,-0.17431704564074835,-0.993549127464118,-1.3964827284942272,0.1625691780781522,0.9821019008144448,False
reversal_1m|p0.2|n30|a10000000000|c1.0,reversal_1m,0.2,30,10000000000.0,1.0,310,-0.18025661670762827,-0.9945611565072471,-1.4850497015826531,0.1375306586561056,0.9821019008144448,False
reversal_1m|p0.2|n30|a10000000000|c1.5,reversal_1m,0.2,30,10000000000.0,1.5,310,-0.18615716894960543,-0.9954149055713399,-1.5736288976903914,0.11557326844377824,0.9821019008144448,False
reversal_1m|p0.2|n30|a10000000000|c2.0,reversal_1m,0.2,30,10000000000.0,2.0,310,-0.1920189345000074,-0.9961350527804455,-1.6622200542475412,0.09646866045212876,0.9821019008144448,False
reversal_1m|p0.2|n50|a100000000|c0.5,reversal_1m,0.2,50,100000000.0,0.5,310,-0.14748771399959038,-0.9881595441212737,-1.1305489766806265,0.2582449733169683,1.0,False
reversal_1m|p0.2|n50|a100000000|c1.0,reversal_1m,0.2,50,100000000.0,1.0,310,-0.1479982288653654,-0.9883242673095263,-1.1382226982654968,0.2550275029585376,1.0,False
reversal_1m|p0.2|n50|a100000000|c1.5,reversal_1m,0.2,50,100000000.0,1.5,310,-0.14850846492342007,-0.988486707343793,-1.145896566714607,0.2518379520011298,1.0,False
reversal_1m|p0.2|n50|a100000000|c2.0,reversal_1m,0.2,50,100000000.0,2.0,310,-0.14901842231146167,-0.9886468957526435,-1.153570581809977,0.24867626498756246,1.0,False
reversal_1m|p0.2|n50|a1000000000|c0.5,reversal_1m,0.2,50,1000000000.0,0.5,310,-0.14859123855321688,-0.9885128545669553,-1.1471418779663092,0.2513229883678907,1.0,False
