test,date,bucket,rank_ic_12m,mean_next_12m,n
attention_vs_momentum_ic,2003-06-30,1,-0.018181818181818184,0.35942958864331037,11
attention_vs_momentum_ic,2003-06-30,2,-0.14545454545454548,0.05752891692148403,11
attention_vs_momentum_ic,2003-06-30,3,0.7000000000000001,0.3060962983638373,11
attention_vs_momentum_ic,2003-07-31,1,-0.013986013986013986,0.2024735698891846,12
attention_vs_momentum_ic,2003-07-31,2,0.02727272727272728,0.07927589546282375,11
attention_vs_momentum_ic,2003-07-31,3,0.5818181818181819,0.16995306403399302,11
attention_vs_momentum_ic,2003-09-30,1,-0.16363636363636366,0.3492615050618057,11
attention_vs_momentum_ic,2003-09-30,2,0.2545454545454546,0.391109409895199,11
attention_vs_momentum_ic,2003-09-30,3,0.5818181818181819,0.21111655323568954,11
attention_vs_momentum_ic,2003-10-31,1,0.3545454545454546,0.28313755232105764,11
attention_vs_momentum_ic,2003-10-31,2,0.22424242424242422,0.20613356295559782,10
attention_vs_momentum_ic,2003-10-31,3,0.5272727272727273,0.030925231105440452,11
attention_vs_momentum_ic,2004-03-31,1,-0.4909090909090909,0.5135588332347093,11
attention_vs_momentum_ic,2004-03-31,2,-0.4545454545454545,0.1764984592143795,10
attention_vs_momentum_ic,2004-03-31,3,0.11818181818181818,0.21342445904551902,11
attention_vs_momentum_ic,2004-04-30,1,0.03636363636363637,0.2825732530888761,11
attention_vs_momentum_ic,2004-04-30,2,-0.4545454545454545,0.23951041650658614,10
attention_vs_momentum_ic,2004-04-30,3,-0.28181818181818186,0.2642540373037074,11
attention_vs_momentum_ic,2004-05-31,1,-0.14685314685314685,0.6754762665436843,12
attention_vs_momentum_ic,2004-05-31,2,-0.20909090909090913,0.36064392018942154,11
attention_vs_momentum_ic,2004-05-31,3,-0.30069930069930073,0.34281464280456825,12
attention_vs_momentum_ic,2004-06-30,1,-0.1398601398601399,0.9233362765862219,12
attention_vs_momentum_ic,2004-06-30,2,-0.009090909090909092,0.39006273237170674,11
attention_vs_momentum_ic,2004-06-30,3,0.30000000000000004,0.38159529769308026,11
attention_vs_momentum_ic,2004-08-31,1,0.33636363636363636,1.0922814517885444,11
attention_vs_momentum_ic,2004-08-31,2,0.0303030303030303,0.46012654965115596,10
attention_vs_momentum_ic,2004-08-31,3,0.46363636363636374,0.46176190508222753,11
attention_vs_momentum_ic,2004-09-30,1,0.14685314685314685,1.1010093501072316,12
attention_vs_momentum_ic,2004-09-30,2,0.5454545454545455,0.6949549449324866,11
attention_vs_momentum_ic,2004-09-30,3,0.0,0.5664759899542245,12
attention_vs_momentum_ic,2004-11-30,1,0.30000000000000004,1.467139559217911,11
attention_vs_momentum_ic,2004-11-30,2,0.1515151515151515,0.7861326978855792,10
attention_vs_momentum_ic,2004-11-30,3,0.02727272727272728,0.25973697151153224,11
attention_vs_momentum_ic,2005-01-31,1,0.24545454545454545,1.359188079948751,11
attention_vs_momentum_ic,2005-01-31,2,0.6636363636363638,0.6382558425203944,11
attention_vs_momentum_ic,2005-01-31,3,0.009090909090909092,0.24103320867684017,11
attention_vs_momentum_ic,2005-02-28,1,-0.04195804195804196,0.9878453611525794,12
attention_vs_momentum_ic,2005-02-28,2,0.6181818181818182,0.5548114830103774,11
attention_vs_momentum_ic,2005-02-28,3,0.3454545454545455,0.36881361516147754,11
attention_vs_momentum_ic,2005-03-31,1,-0.14545454545454548,1.0623188014359366,11
