key,signal,universe_pct,holdings,aum_krw,cost_multiplier,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
momentum_6m|p0.3|n50|a10000000000|c0.5,momentum_6m,0.30000000000000004,50,10000000000.0,0.5,310,-0.22266300981382803,-0.9989130131914066,-3.0044911656543274,0.0026602548433178885,0.9618784539294125,False
momentum_6m|p0.3|n50|a10000000000|c1.0,momentum_6m,0.30000000000000004,50,10000000000.0,1.0,310,-0.22805658939112572,-0.9990851045325634,-3.1096632693858393,0.0018730073694257499,0.9618784539294125,False
momentum_6m|p0.3|n50|a10000000000|c1.5,momentum_6m,0.30000000000000004,50,10000000000.0,1.5,310,-0.23341596806118714,-0.9992300312516155,-3.2148358078651365,0.0013051915409811876,0.9618784539294125,False
momentum_6m|p0.3|n50|a10000000000|c2.0,momentum_6m,0.30000000000000004,50,10000000000.0,2.0,310,-0.2387413423711161,-0.9993520685166285,-3.320008429488238,0.0009001473010594729,0.9618784539294125,False
momentum_6m|p0.4|n10|a100000000|c0.5,momentum_6m,0.4000000000000001,10,100000000.0,0.5,310,-0.42826694534169474,-0.9999995612576833,-4.389174101999775,1.1378195206912523e-05,1.0,False
momentum_6m|p0.4|n10|a100000000|c1.0,momentum_6m,0.4000000000000001,10,100000000.0,1.0,310,-0.4293915440181677,-0.9999995825324477,-4.408224923856002,1.042212801394271e-05,1.0,False
momentum_6m|p0.4|n10|a100000000|c1.5,momentum_6m,0.4000000000000001,10,100000000.0,1.5,310,-0.4305141527305637,-0.9999996027795421,-4.427273778799957,9.543157401648017e-06,1.0,False
momentum_6m|p0.4|n10|a100000000|c2.0,momentum_6m,0.4000000000000001,10,100000000.0,2.0,310,-0.4316347746237622,-0.999999622048417,-4.446320655408398,8.735352972077948e-06,1.0,False
momentum_6m|p0.4|n10|a1000000000|c0.5,momentum_6m,0.4000000000000001,10,1000000000.0,0.5,310,-0.42501430355560943,-0.9999994964354969,-4.507518193022592,6.559030828690027e-06,0.9753043645474193,False
momentum_6m|p0.4|n10|a1000000000|c1.0,momentum_6m,0.4000000000000001,10,1000000000.0,1.0,310,-0.42820718118633205,-0.9999995623244237,-4.562909188708361,5.044963967915095e-06,0.9753043645474193,False
momentum_6m|p0.4|n10|a1000000000|c1.5,momentum_6m,0.4000000000000001,10,1000000000.0,1.5,310,-0.4313839747395197,-0.9999996196200786,-4.618289076367282,3.869169946435491e-06,0.9753043645474193,False
momentum_6m|p0.4|n10|a1000000000|c2.0,momentum_6m,0.4000000000000001,10,1000000000.0,2.0,310,-0.43454475711129015,-0.9999996694395522,-4.673657707001489,2.958823073884176e-06,0.9753043645474193,False
momentum_6m|p0.4|n10|a10000000000|c0.5,momentum_6m,0.4000000000000001,10,10000000000.0,0.5,310,-0.33001846211733254,-0.9999741947402226,-4.642349410064717,3.4446968608659034e-06,0.6619727709503097,False
momentum_6m|p0.4|n10|a10000000000|c1.0,momentum_6m,0.4000000000000001,10,10000000000.0,1.0,310,-0.3341158384875629,-0.9999778378556239,-4.7254298869430365,2.2962905501522357e-06,0.6619727709503097,False
momentum_6m|p0.4|n10|a10000000000|c1.5,momentum_6m,0.4000000000000001,10,10000000000.0,1.5,310,-0.33819039780671045,-0.9999809682446299,-4.808505838287437,1.5206258869859823e-06,0.6619727709503097,False
momentum_6m|p0.4|n10|a10000000000|c2.0,momentum_6m,0.4000000000000001,10,10000000000.0,2.0,310,-0.34224225480401094,-0.9999836578424397,-4.89157689477702,1.00031298599923e-06,0.6619727709503097,False
momentum_6m|p0.4|n20|a100000000|c0.5,momentum_6m,0.4000000000000001,20,100000000.0,0.5,310,-0.31014334015537415,-0.9999407888366841,-3.299120030692708,0.0009698843059837703,1.0,False
momentum_6m|p0.4|n20|a100000000|c1.0,momentum_6m,0.4000000000000001,20,100000000.0,1.0,310,-0.3111393335757241,-0.9999428839459639,-3.315813536956207,0.0009137677510606679,1.0,False
