formation_date,ticker,threshold,triggered,stop_return,hold_return
1999-12-28,005010,0.3,False,0.09589041095890405,0.09589041095890405
1999-12-28,005760,0.1,False,0.3125,0.3125
1999-12-28,005760,0.2,False,0.3125,0.3125
1999-12-28,005760,0.3,False,0.3125,0.3125
1999-12-28,004960,0.1,False,0.07437479701201699,0.07437479701201699
1999-12-28,004960,0.2,False,0.07437479701201699,0.07437479701201699
1999-12-28,004960,0.3,False,0.07437479701201699,0.07437479701201699
1999-12-28,001780,0.1,True,-0.25,-0.1863636363636364
1999-12-28,001780,0.2,True,-0.3109090909090909,-0.1863636363636364
1999-12-28,001780,0.3,True,-0.2727272727272727,-0.1863636363636364
1999-12-28,021880,0.1,False,0.15841584158415833,0.15841584158415833
1999-12-28,021880,0.2,False,0.15841584158415833,0.15841584158415833
1999-12-28,021880,0.3,False,0.15841584158415833,0.15841584158415833
1999-12-28,001670,0.1,True,0.026315789473684292,0.03157894736842115
1999-12-28,001670,0.2,False,0.03157894736842115,0.03157894736842115
1999-12-28,001670,0.3,False,0.03157894736842115,0.03157894736842115
1999-12-28,003900,0.1,True,-0.065587734241908,0.017461669505962618
1999-12-28,003900,0.2,False,0.017461669505962618,0.017461669505962618
1999-12-28,003900,0.3,False,0.017461669505962618,0.017461669505962618
1999-12-28,011150,0.1,True,-0.017316017316017285,-0.20346320346320346
1999-12-28,011150,0.2,True,-0.20346320346320346,-0.20346320346320346
1999-12-28,011150,0.3,False,-0.20346320346320346,-0.20346320346320346
1999-12-28,002050,0.1,False,0.030318970876572093,0.030318970876572093
1999-12-28,002050,0.2,False,0.030318970876572093,0.030318970876572093
1999-12-28,002050,0.3,False,0.030318970876572093,0.030318970876572093
1999-12-28,017120,0.1,True,-0.019230769230769273,-0.06730769230769229
1999-12-28,017120,0.2,True,-0.1923076923076923,-0.06730769230769229
1999-12-28,017120,0.3,False,-0.06730769230769229,-0.06730769230769229
1999-12-28,032860,0.1,False,0.16666668495296344,0.16666668495296344
1999-12-28,032860,0.2,False,0.16666668495296344,0.16666668495296344
1999-12-28,032860,0.3,False,0.16666668495296344,0.16666668495296344
1999-12-28,005450,0.1,True,-0.017266793009054537,0.034533586018109075
1999-12-28,005450,0.2,False,0.034533586018109075,0.034533586018109075
1999-12-28,005450,0.3,False,0.034533586018109075,0.034533586018109075
1999-12-28,006280,0.1,True,-0.1701170117011701,-0.11479147914791477
1999-12-28,006280,0.2,True,-0.22544254425442545,-0.11479147914791477
1999-12-28,006280,0.3,False,-0.11479147914791477,-0.11479147914791477
1999-12-28,001600,0.1,False,0.0649887010052208,0.0649887010052208
1999-12-28,001600,0.2,False,0.0649887010052208,0.0649887010052208
1999-12-28,001600,0.3,False,0.0649887010052208,0.0649887010052208
1999-12-28,014990,0.1,True,-0.07738095238095233,0.13095238095238093
1999-12-28,014990,0.2,True,-0.22619047619047616,0.13095238095238093
1999-12-28,014990,0.3,False,0.13095238095238093,0.13095238095238093
1999-12-28,011840,0.1,True,-0.265625,-0.234375
1999-12-28,011840,0.2,True,-0.234375,-0.234375
1999-12-28,011840,0.3,False,-0.234375,-0.234375
1999-12-28,003930,0.1,True,-0.01680672268907568,-0.1512605042016807
1999-12-28,003930,0.2,False,-0.1512605042016807,-0.1512605042016807
1999-12-28,003930,0.3,False,-0.1512605042016807,-0.1512605042016807
1999-12-28,005420,0.1,False,0.307230587388869,0.307230587388869
1999-12-28,005420,0.2,False,0.307230587388869,0.307230587388869
1999-12-28,005420,0.3,False,0.307230587388869,0.307230587388869
1999-12-28,015670,0.1,True,-0.011979910611436217,0.017969865917154326
1999-12-28,015670,0.2,False,0.017969865917154326,0.017969865917154326
1999-12-28,015670,0.3,False,0.017969865917154326,0.017969865917154326
1999-12-28,019260,0.1,True,-0.1184510250569476,0.18554566162766628
1999-12-28,019260,0.2,False,0.18554566162766628,0.18554566162766628
1999-12-28,019260,0.3,False,0.18554566162766628,0.18554566162766628
1999-12-28,024080,0.1,False,-0.012070226773957526,-0.012070226773957526
1999-12-28,024080,0.2,False,-0.012070226773957526,-0.012070226773957526
1999-12-28,024080,0.3,False,-0.012070226773957526,-0.012070226773957526
1999-12-28,011720,0.1,True,-0.1935417776502889,-0.06773757324919072
1999-12-28,011720,0.2,True,-0.2548457156906938,-0.06773757324919072
1999-12-28,011720,0.3,False,-0.06773757324919072,-0.06773757324919072
1999-12-28,019430,0.1,True,-0.12496447181430603,-0.12496447181430603
1999-12-28,019430,0.2,False,-0.12496447181430603,-0.12496447181430603
1999-12-28,019430,0.3,False,-0.12496447181430603,-0.12496447181430603
1999-12-28,018890,0.1,True,-0.06890289205030131,0.22903882666960174
1999-12-28,018890,0.2,True,-0.13780578410060262,0.22903882666960174
1999-12-28,018890,0.3,False,0.22903882666960174,0.22903882666960174
1999-12-28,033190,0.1,False,0.46039707584540124,0.46039707584540124
1999-12-28,033190,0.2,False,0.46039707584540124,0.46039707584540124
1999-12-28,033190,0.3,False,0.46039707584540124,0.46039707584540124
1999-12-28,012170,0.1,True,0.021739130434782705,0.010869565217391353
1999-12-28,012170,0.2,False,0.010869565217391353,0.010869565217391353
1999-12-28,012170,0.3,False,0.010869565217391353,0.010869565217391353
1999-12-28,013720,0.1,True,-0.06725663716814156,-0.3008849557522124
1999-12-28,013720,0.2,True,-0.279646017699115,-0.3008849557522124
1999-12-28,013720,0.3,True,-0.3008849557522124,-0.3008849557522124
1999-12-28,015540,0.1,True,-0.02597402541190752,-0.16883116517739916
1999-12-28,015540,0.2,False,-0.16883116517739916,-0.16883116517739916
1999-12-28,015540,0.3,False,-0.16883116517739916,-0.16883116517739916
2000-01-31,000840,0.1,False,0.015873015873015817,0.015873015873015817
2000-01-31,000840,0.2,False,0.015873015873015817,0.015873015873015817
2000-01-31,000840,0.3,False,0.015873015873015817,0.015873015873015817
2000-01-31,002940,0.1,True,-0.07650273224043713,-0.23497267759562845
2000-01-31,002940,0.2,True,-0.180327868852459,-0.23497267759562845
2000-01-31,002940,0.3,False,-0.23497267759562845,-0.23497267759562845
2000-01-31,001350,0.1,True,-0.1428571428571429,0.0
2000-01-31,001350,0.2,True,-0.2727272727272727,0.0
2000-01-31,001350,0.3,False,0.0,0.0
2000-01-31,026240,0.1,True,-0.0714285714285714,0.0714285714285714
2000-01-31,026240,0.2,False,0.0714285714285714,0.0714285714285714
2000-01-31,026240,0.3,False,0.0714285714285714,0.0714285714285714
2000-01-31,006210,0.1,True,0.022832945865161047,-0.06285287279973428
2000-01-31,006210,0.2,True,-0.15430919960146128,-0.06285287279973428
2000-01-31,006210,0.3,False,-0.06285287279973428,-0.06285287279973428
2000-01-31,028300,0.1,True,-0.17708314435514594,0.10416655550302711
2000-01-31,028300,0.2,True,-0.17708314435514594,0.10416655550302711
2000-01-31,028300,0.3,False,0.10416655550302711,0.10416655550302711
2000-01-31,013320,0.1,True,-0.06060606060606055,0.8636363636363635
2000-01-31,013320,0.2,False,0.8636363636363635,0.8636363636363635
2000-01-31,013320,0.3,False,0.8636363636363635,0.8636363636363635
2000-01-31,022770,0.1,True,-0.18644067796610164,0.6271186440677967
2000-01-31,022770,0.2,True,-0.13559322033898302,0.6271186440677967
2000-01-31,022770,0.3,False,0.6271186440677967,0.6271186440677967
2000-01-31,017040,0.1,True,-0.2727272727272727,-0.19480519480519476
2000-01-31,017040,0.2,True,-0.3779220779220779,-0.19480519480519476
2000-01-31,017040,0.3,True,-0.2857142857142857,-0.19480519480519476
2000-01-31,004530,0.1,True,-0.11111111111111116,-0.012201453790238848
2000-01-31,004530,0.2,False,-0.012201453790238848,-0.012201453790238848
2000-01-31,004530,0.3,False,-0.012201453790238848,-0.012201453790238848
2000-01-31,018720,0.1,False,2.0,2.0
2000-01-31,018720,0.2,False,2.0,2.0
2000-01-31,018720,0.3,False,2.0,2.0
2000-01-31,013360,0.1,True,-0.17642405063291144,-0.3528481012658228
2000-01-31,013360,0.2,True,-0.2205696202531645,-0.3528481012658228
2000-01-31,013360,0.3,True,-0.2794303797468355,-0.3528481012658228
2000-01-31,012010,0.1,True,-0.22123893805309736,0.8849557522123894
2000-01-31,012010,0.2,True,-0.21238938053097345,0.8849557522123894
2000-01-31,012010,0.3,True,-0.35398230088495575,0.8849557522123894
2000-01-31,009010,0.1,True,-0.0866620552308125,0.4200004560760735
2000-01-31,009010,0.2,False,0.4200004560760735,0.4200004560760735
2000-01-31,009010,0.3,False,0.4200004560760735,0.4200004560760735
2000-01-31,008320,0.1,True,-0.18108997282219996,-0.023601773709054474
2000-01-31,008320,0.2,True,-0.22829352024030902,-0.023601773709054474
2000-01-31,008320,0.3,False,-0.023601773709054474,-0.023601773709054474
2000-01-31,017160,0.1,True,0.0,0.47792706333973123
2000-01-31,017160,0.2,False,0.47792706333973123,0.47792706333973123
2000-01-31,017160,0.3,False,0.47792706333973123,0.47792706333973123
2000-01-31,017090,0.1,True,-0.22580645161290325,0.25806451612903225
2000-01-31,017090,0.2,True,-0.19354838709677424,0.25806451612903225
2000-01-31,017090,0.3,False,0.25806451612903225,0.25806451612903225
2000-01-31,005410,0.1,True,-0.09859154929577463,-0.22535211267605637
2000-01-31,005410,0.2,True,-0.2676056338028169,-0.22535211267605637
2000-01-31,005410,0.3,True,-0.22535211267605637,-0.22535211267605637
2000-01-31,003660,0.1,True,-0.04647887323943667,-0.08450704225352113
2000-01-31,003660,0.2,True,-0.1901408450704225,-0.08450704225352113
2000-01-31,003660,0.3,False,-0.08450704225352113,-0.08450704225352113
2000-01-31,013850,0.1,True,-0.1694915254237288,0.8135593220338984
2000-01-31,013850,0.2,True,-0.2033898305084746,0.8135593220338984
2000-01-31,013850,0.3,False,0.8135593220338984,0.8135593220338984
2000-01-31,009380,0.1,True,-0.10542728861002049,-0.11181454415660053
2000-01-31,009380,0.2,False,-0.11181454415660053,-0.11181454415660053
2000-01-31,009380,0.3,False,-0.11181454415660053,-0.11181454415660053
2000-01-31,027610,0.1,True,-0.2142857142857143,0.1160714285714286
2000-01-31,027610,0.2,True,-0.2321428571428571,0.1160714285714286
2000-01-31,027610,0.3,True,-0.3839285714285714,0.1160714285714286
2000-01-31,005580,0.1,True,-0.1875,0.265625
2000-01-31,005580,0.2,False,0.265625,0.265625
2000-01-31,005580,0.3,False,0.265625,0.265625
2000-01-31,001780,0.1,True,-0.16983240223463691,-0.1899441340782123
2000-01-31,001780,0.2,True,-0.1899441340782123,-0.1899441340782123
2000-01-31,001780,0.3,False,-0.1899441340782123,-0.1899441340782123
2000-01-31,008900,0.1,True,-0.05198955532171945,-0.10000389726801517
2000-01-31,008900,0.2,False,-0.10000389726801517,-0.10000389726801517
2000-01-31,008900,0.3,False,-0.10000389726801517,-0.10000389726801517
2000-01-31,011150,0.1,False,0.05434782608695654,0.05434782608695654
2000-01-31,011150,0.2,False,0.05434782608695654,0.05434782608695654
2000-01-31,011150,0.3,False,0.05434782608695654,0.05434782608695654
2000-01-31,010810,0.1,True,-0.14806378132118447,0.7653758542141229
2000-01-31,010810,0.2,True,-0.16628701594533024,0.7653758542141229
2000-01-31,010810,0.3,True,-0.36218678815489747,0.7653758542141229
2000-01-31,020070,0.1,False,0.23115577889447225,0.23115577889447225
2000-01-31,020070,0.2,False,0.23115577889447225,0.23115577889447225
2000-01-31,020070,0.3,False,0.23115577889447225,0.23115577889447225
2000-01-31,009310,0.1,True,-0.11999970476794497,-0.28400005693761066
2000-01-31,009310,0.2,True,-0.3119996541567356,-0.28400005693761066
2000-01-31,009310,0.3,True,-0.223999940953589,-0.28400005693761066
2000-01-31,018410,0.1,True,0.027649924407861626,-0.06383336133042161
2000-01-31,018410,0.2,False,-0.06383336133042161,-0.06383336133042161
2000-01-31,018410,0.3,False,-0.06383336133042161,-0.06383336133042161
2000-01-31,014090,0.1,True,-0.030249110320284656,0.7188612099644127
2000-01-31,014090,0.2,False,0.7188612099644127,0.7188612099644127
2000-01-31,014090,0.3,False,0.7188612099644127,0.7188612099644127
2000-01-31,011840,0.1,True,-0.27653061224489794,-0.3877551020408163
2000-01-31,011840,0.2,True,-0.2755102040816326,-0.3877551020408163
2000-01-31,011840,0.3,True,-0.4693877551020408,-0.3877551020408163
2000-01-31,003570,0.1,True,-0.24157079204628584,-0.24719026401542865
2000-01-31,003570,0.2,True,-0.24157079204628584,-0.24719026401542865
2000-01-31,003570,0.3,True,-0.3258628715834275,-0.24719026401542865
2000-01-31,004960,0.1,True,-0.2076783555018138,-0.04999244256348245
2000-01-31,004960,0.2,True,-0.19229897218863357,-0.04999244256348245
2000-01-31,004960,0.3,True,-0.36154776299879077,-0.04999244256348245
2000-01-31,022510,0.1,True,-0.08064516129032262,0.903225806451613
2000-01-31,022510,0.2,False,0.903225806451613,0.903225806451613
2000-01-31,022510,0.3,False,0.903225806451613,0.903225806451613
2000-01-31,003900,0.1,False,0.11552951025533686,0.11552951025533686
2000-01-31,003900,0.2,False,0.11552951025533686,0.11552951025533686
2000-01-31,003900,0.3,False,0.11552951025533686,0.11552951025533686
2000-01-31,017120,0.1,True,-0.134020618556701,-0.17525773195876293
2000-01-31,017120,0.2,True,-0.24742268041237114,-0.17525773195876293
2000-01-31,017120,0.3,False,-0.17525773195876293,-0.17525773195876293
2000-01-31,001670,0.1,True,-0.23469387755102045,0.061224489795918435
2000-01-31,001670,0.2,True,-0.173469387755102,0.061224489795918435
2000-01-31,001670,0.3,False,0.061224489795918435,0.061224489795918435
2000-01-31,006280,0.1,False,0.25,0.25
2000-01-31,006280,0.2,False,0.25,0.25
2000-01-31,006280,0.3,False,0.25,0.25
2000-01-31,002050,0.1,True,-0.08823392898584359,-0.05885356231144112
2000-01-31,002050,0.2,True,-0.1176607101415642,-0.05885356231144112
2000-01-31,002050,0.3,False,-0.05885356231144112,-0.05885356231144112
2000-01-31,017050,0.1,False,0.4865352647827119,0.4865352647827119
2000-01-31,017050,0.2,False,0.4865352647827119,0.4865352647827119
2000-01-31,017050,0.3,False,0.4865352647827119,0.4865352647827119
2000-01-31,003930,0.1,True,-0.19801980198019797,-0.07920792079207917
2000-01-31,003930,0.2,True,-0.12871287128712872,-0.07920792079207917
2000-01-31,003930,0.3,False,-0.07920792079207917,-0.07920792079207917
2000-01-31,017620,0.1,False,1.0,1.0
2000-01-31,017620,0.2,False,1.0,1.0
2000-01-31,017620,0.3,False,1.0,1.0
2000-01-31,021880,0.1,True,-0.11680911680911676,0.1766381766381766
2000-01-31,021880,0.2,False,0.1766381766381766,0.1766381766381766
2000-01-31,021880,0.3,False,0.1766381766381766,0.1766381766381766
2000-01-31,019430,0.1,True,-0.004222607189259375,0.04623213512343005
2000-01-31,019430,0.2,True,-0.28659592897358166,0.04623213512343005
2000-01-31,019430,0.3,True,-0.25216543958423565,0.04623213512343005
2000-01-31,004820,0.1,True,-0.06766293067662932,0.025321710253217056
2000-01-31,004820,0.2,False,0.025321710253217056,0.025321710253217056
2000-01-31,004820,0.3,False,0.025321710253217056,0.025321710253217056
2000-01-31,005450,0.1,True,-0.13331976389171585,-0.09993893751272132
2000-01-31,005450,0.2,False,-0.09993893751272132,-0.09993893751272132
2000-01-31,005450,0.3,False,-0.09993893751272132,-0.09993893751272132
2000-01-31,005760,0.1,True,-0.15873015873015872,-0.2698412698412699
2000-01-31,005760,0.2,True,-0.26190476190476186,-0.2698412698412699
2000-01-31,005760,0.3,False,-0.2698412698412699,-0.2698412698412699
2000-01-31,018700,0.1,False,0.5068446875251347,0.5068446875251347
2000-01-31,018700,0.2,False,0.5068446875251347,0.5068446875251347
2000-01-31,018700,0.3,False,0.5068446875251347,0.5068446875251347
2000-01-31,015540,0.1,False,0.15624999593164057,0.15624999593164057
2000-01-31,015540,0.2,False,0.15624999593164057,0.15624999593164057
2000-01-31,015540,0.3,False,0.15624999593164057,0.15624999593164057
2000-02-29,000840,0.1,False,0.875,0.875
2000-02-29,000840,0.2,False,0.875,0.875
2000-02-29,000840,0.3,False,0.875,0.875
2000-02-29,017740,0.1,False,1.6751592356687897,1.6751592356687897
2000-02-29,017740,0.2,False,1.6751592356687897,1.6751592356687897
2000-02-29,017740,0.3,False,1.6751592356687897,1.6751592356687897
2000-02-29,013360,0.1,False,1.4202933985330075,1.4202933985330075
2000-02-29,013360,0.2,False,1.4202933985330075,1.4202933985330075
2000-02-29,013360,0.3,False,1.4202933985330075,1.4202933985330075
2000-02-29,026240,0.1,False,1.4666666666666668,1.4666666666666668
2000-02-29,026240,0.2,False,1.4666666666666668,1.4666666666666668
2000-02-29,026240,0.3,False,1.4666666666666668,1.4666666666666668
2000-02-29,006210,0.1,True,-0.09759014795782761,-0.012182156463187765
2000-02-29,006210,0.2,True,-0.08842030654735533,-0.012182156463187765
2000-02-29,006210,0.3,False,-0.012182156463187765,-0.012182156463187765
2000-02-29,017040,0.1,False,1.0,1.0
2000-02-29,017040,0.2,False,1.0,1.0
2000-02-29,017040,0.3,False,1.0,1.0
2000-02-29,028300,0.1,False,1.1132079210026027,1.1132079210026027
2000-02-29,028300,0.2,False,1.1132079210026027,1.1132079210026027
2000-02-29,028300,0.3,False,1.1132079210026027,1.1132079210026027
2000-02-29,005410,0.1,False,0.1272727272727272,0.1272727272727272
2000-02-29,005410,0.2,False,0.1272727272727272,0.1272727272727272
2000-02-29,005410,0.3,False,0.1272727272727272,0.1272727272727272
2000-02-29,004530,0.1,False,0.3999999999999999,0.3999999999999999
2000-02-29,004530,0.2,False,0.3999999999999999,0.3999999999999999
2000-02-29,004530,0.3,False,0.3999999999999999,0.3999999999999999
2000-02-29,008320,0.1,True,-0.12906533841195433,0.0
2000-02-29,008320,0.2,False,0.0,0.0
2000-02-29,008320,0.3,False,0.0,0.0
2000-02-29,003660,0.1,True,-0.07692307692307687,-0.07692307692307687
2000-02-29,003660,0.2,False,-0.07692307692307687,-0.07692307692307687
2000-02-29,003660,0.3,False,-0.07692307692307687,-0.07692307692307687
2000-02-29,011840,0.1,False,1.3333333333333335,1.3333333333333335
2000-02-29,011840,0.2,False,1.3333333333333335,1.3333333333333335
2000-02-29,011840,0.3,False,1.3333333333333335,1.3333333333333335
2000-02-29,022770,0.1,True,-0.04166666666666663,-0.14583333333333337
2000-02-29,022770,0.2,False,-0.14583333333333337,-0.14583333333333337
2000-02-29,022770,0.3,False,-0.14583333333333337,-0.14583333333333337
2000-02-29,009380,0.1,False,0.44603312252797234,0.44603312252797234
2000-02-29,009380,0.2,False,0.44603312252797234,0.44603312252797234
2000-02-29,009380,0.3,False,0.44603312252797234,0.44603312252797234
2000-02-29,017090,0.1,False,0.8269230769230769,0.8269230769230769
2000-02-29,017090,0.2,False,0.8269230769230769,0.8269230769230769
2000-02-29,017090,0.3,False,0.8269230769230769,0.8269230769230769
2000-02-29,013320,0.1,False,0.07317073170731714,0.07317073170731714
2000-02-29,013320,0.2,False,0.07317073170731714,0.07317073170731714
2000-02-29,013320,0.3,False,0.07317073170731714,0.07317073170731714
2000-02-29,009010,0.1,False,0.7746492444235082,0.7746492444235082
2000-02-29,009010,0.2,False,0.7746492444235082,0.7746492444235082
2000-02-29,009010,0.3,False,0.7746492444235082,0.7746492444235082
2000-02-29,013310,0.1,False,1.4549109707064907,1.4549109707064907
2000-02-29,013310,0.2,False,1.4549109707064907,1.4549109707064907
2000-02-29,013310,0.3,False,1.4549109707064907,1.4549109707064907
2000-02-29,009310,0.1,False,2.575419808882586,2.575419808882586
2000-02-29,009310,0.2,False,2.575419808882586,2.575419808882586
2000-02-29,009310,0.3,False,2.575419808882586,2.575419808882586
2000-02-29,017160,0.1,False,0.3194805194805195,0.3194805194805195
2000-02-29,017160,0.2,False,0.3194805194805195,0.3194805194805195
2000-02-29,017160,0.3,False,0.3194805194805195,0.3194805194805195
2000-02-29,008900,0.1,False,1.0333434374052741,1.0333434374052741
2000-02-29,008900,0.2,False,1.0333434374052741,1.0333434374052741
2000-02-29,008900,0.3,False,1.0333434374052741,1.0333434374052741
2000-02-29,003570,0.1,False,0.2387809187279153,0.2387809187279153
2000-02-29,003570,0.2,False,0.2387809187279153,0.2387809187279153
2000-02-29,003570,0.3,False,0.2387809187279153,0.2387809187279153
2000-02-29,027610,0.1,False,1.112,1.112
2000-02-29,027610,0.2,False,1.112,1.112
2000-02-29,027610,0.3,False,1.112,1.112
2000-02-29,012010,0.1,False,0.9061032863849765,0.9061032863849765
2000-02-29,012010,0.2,False,0.9061032863849765,0.9061032863849765
2000-02-29,012010,0.3,False,0.9061032863849765,0.9061032863849765
2000-02-29,017120,0.1,False,0.23750000000000004,0.23750000000000004
2000-02-29,017120,0.2,False,0.23750000000000004,0.23750000000000004
2000-02-29,017120,0.3,False,0.23750000000000004,0.23750000000000004
2000-02-29,011150,0.1,False,0.2783505154639174,0.2783505154639174
2000-02-29,011150,0.2,False,0.2783505154639174,0.2783505154639174
2000-02-29,011150,0.3,False,0.2783505154639174,0.2783505154639174
2000-02-29,005760,0.1,False,0.10869565217391308,0.10869565217391308
2000-02-29,005760,0.2,False,0.10869565217391308,0.10869565217391308
2000-02-29,005760,0.3,False,0.10869565217391308,0.10869565217391308
2000-02-29,018410,0.1,True,-0.12273461331419344,-0.18182307554279564
2000-02-29,018410,0.2,True,-0.1909025659429392,-0.18182307554279564
2000-02-29,018410,0.3,False,-0.18182307554279564,-0.18182307554279564
2000-02-29,004960,0.1,False,0.012131577900640345,0.012131577900640345
2000-02-29,004960,0.2,False,0.012131577900640345,0.012131577900640345
2000-02-29,004960,0.3,False,0.012131577900640345,0.012131577900640345
2000-02-29,005580,0.1,True,-0.03703703703703709,-0.03703703703703709
2000-02-29,005580,0.2,False,-0.03703703703703709,-0.03703703703703709
2000-02-29,005580,0.3,False,-0.03703703703703709,-0.03703703703703709
2000-02-29,002050,0.1,False,0.07811806480248551,0.07811806480248551
2000-02-29,002050,0.2,False,0.07811806480248551,0.07811806480248551
2000-02-29,002050,0.3,False,0.07811806480248551,0.07811806480248551
2000-02-29,005610,0.1,False,0.34660702596552473,0.34660702596552473
2000-02-29,005610,0.2,False,0.34660702596552473,0.34660702596552473
2000-02-29,005610,0.3,False,0.34660702596552473,0.34660702596552473
2000-02-29,003930,0.1,False,0.010752688172043001,0.010752688172043001
2000-02-29,003930,0.2,False,0.010752688172043001,0.010752688172043001
2000-02-29,003930,0.3,False,0.010752688172043001,0.010752688172043001
2000-02-29,013850,0.1,False,0.028037383177569986,0.028037383177569986
2000-02-29,013850,0.2,False,0.028037383177569986,0.028037383177569986
2000-02-29,013850,0.3,False,0.028037383177569986,0.028037383177569986
2000-02-29,012170,0.1,False,0.1338028169014085,0.1338028169014085
2000-02-29,012170,0.2,False,0.1338028169014085,0.1338028169014085
2000-02-29,012170,0.3,False,0.1338028169014085,0.1338028169014085
2000-02-29,011720,0.1,False,0.2623002030509709,0.2623002030509709
2000-02-29,011720,0.2,False,0.2623002030509709,0.2623002030509709
2000-02-29,011720,0.3,False,0.2623002030509709,0.2623002030509709
2000-02-29,001670,0.1,False,-0.0625,-0.0625
2000-02-29,001670,0.2,False,-0.0625,-0.0625
2000-02-29,001670,0.3,False,-0.0625,-0.0625
2000-02-29,020070,0.1,False,6.183673469387755,6.183673469387755
2000-02-29,020070,0.2,False,6.183673469387755,6.183673469387755
2000-02-29,020070,0.3,False,6.183673469387755,6.183673469387755
