date,variant,net_return,holdings,excluded_suspended
2021-07-30,unfiltered,-0.03779446608506547,50,4
2021-07-30,suspension_screened,-0.03779446608506547,50,4
2021-08-31,unfiltered,-0.07822359280992526,50,5
2021-08-31,suspension_screened,-0.07754329216794943,50,5
2021-09-30,unfiltered,0.0024398327570017636,50,4
2021-09-30,suspension_screened,0.0009365888675087384,50,4
2021-10-29,unfiltered,-0.08843056611139163,50,9
2021-10-29,suspension_screened,-0.09600839242266516,50,9
2021-11-30,unfiltered,0.1663055754722534,50,7
2021-11-30,suspension_screened,0.1722539345069533,50,7
2021-12-30,unfiltered,-0.07732364793985946,50,5
2021-12-30,suspension_screened,-0.08143910089156722,50,5
2022-01-28,unfiltered,0.03284586829585976,50,6
2022-01-28,suspension_screened,0.03215956230116562,50,6
2022-02-28,unfiltered,0.09744676961415102,50,4
2022-02-28,suspension_screened,0.10284273170601282,50,4
2022-03-31,unfiltered,0.050133963728950445,50,20
2022-03-31,suspension_screened,0.05267398891804112,50,20
2022-04-29,unfiltered,-0.021605299750074546,50,15
2022-04-29,suspension_screened,0.0023816705730591,50,15
2022-05-31,unfiltered,-0.13435212116725476,50,8
2022-05-31,suspension_screened,-0.1375783812634402,50,8
2022-06-30,unfiltered,0.06896000485319456,50,7
2022-06-30,suspension_screened,0.07047291986198971,50,7
2022-07-29,unfiltered,0.007984670923922386,50,4
2022-07-29,suspension_screened,0.007984670923922386,50,4
2022-08-31,unfiltered,-0.08492228556619259,50,9
2022-08-31,suspension_screened,-0.09113947364677738,50,9
2022-09-30,unfiltered,0.021252172845259126,50,4
2022-09-30,suspension_screened,0.015427932649765882,50,4
2022-10-31,unfiltered,0.051336953520972756,50,7
2022-10-31,suspension_screened,0.051336953520972756,50,7
2022-11-30,unfiltered,0.011963438389538554,50,9
2022-11-30,suspension_screened,0.02062412041995275,50,9
2022-12-29,unfiltered,0.12133784724736324,50,6
2022-12-29,suspension_screened,0.12319729172729514,50,6
2023-01-31,unfiltered,0.07038981744835165,50,3
2023-01-31,suspension_screened,0.07038981744835165,50,3
2023-02-28,unfiltered,-0.042113766302369,50,9
2023-02-28,suspension_screened,-0.042113766302369,50,9
2023-03-31,unfiltered,0.08119197961006973,50,14
2023-03-31,suspension_screened,0.06418633388413675,50,14
2023-04-28,unfiltered,0.04531570629779302,50,35
2023-04-28,suspension_screened,0.05017807258299277,50,35
2023-05-31,unfiltered,-0.017971590019733624,50,14
2023-05-31,suspension_screened,-0.017971590019733624,50,14
2023-06-30,unfiltered,-0.07007528246988459,50,14
2023-06-30,suspension_screened,-0.07292557414127573,50,14
2023-07-31,unfiltered,0.0340269819351855,50,6
2023-07-31,suspension_screened,0.033278021030125345,50,6
2023-08-31,unfiltered,-0.021595750913882834,50,5
2023-08-31,suspension_screened,-0.021595750913882834,50,5
2023-09-27,unfiltered,-0.035791587263001204,50,6
2023-09-27,suspension_screened,-0.036169598002312606,50,6
2023-10-31,unfiltered,0.08833574323294978,50,5
2023-10-31,suspension_screened,0.0887165177572652,50,5
2023-11-30,unfiltered,0.05266017788889765,50,5
2023-11-30,suspension_screened,0.04901630721603771,50,5
2023-12-28,unfiltered,0.03367164412403401,50,7
2023-12-28,suspension_screened,0.03056182534235006,50,7
2024-01-31,unfiltered,0.019553678247911134,50,12
2024-01-31,suspension_screened,0.017101933508180615,50,12
2024-02-29,unfiltered,0.014340699215914986,50,7
2024-02-29,suspension_screened,0.014340699215914986,50,7
2024-03-29,unfiltered,0.018874205771993228,50,19
2024-03-29,suspension_screened,0.01710509053037818,50,19
2024-04-30,unfiltered,0.02632978074388182,50,30
2024-04-30,suspension_screened,0.06722335064098935,50,30
2024-05-31,unfiltered,-0.024997924699421144,50,3
2024-05-31,suspension_screened,-0.027331008181079457,50,3
2024-06-28,unfiltered,0.03508920795503517,50,6
2024-06-28,suspension_screened,0.03529172361570408,50,6
2024-07-31,unfiltered,-0.021704084561803942,50,7
2024-07-31,suspension_screened,-0.007543812793239694,50,7
2024-08-30,unfiltered,0.04077176403122551,50,5
2024-08-30,suspension_screened,0.04077176403122551,50,5
2024-09-30,unfiltered,-0.029379148400120143,50,5
2024-09-30,suspension_screened,-0.029379148400120143,50,5
2024-10-31,unfiltered,-0.08184959105693168,50,10
2024-10-31,suspension_screened,-0.07793838228408234,50,10
2024-11-29,unfiltered,0.10866074422874723,50,9
2024-11-29,suspension_screened,0.07763515235556884,50,9
2024-12-30,unfiltered,0.032556655860499446,50,7
2024-12-30,suspension_screened,0.03514752269502018,50,7
2025-01-31,unfiltered,0.041966800130565356,50,9
2025-01-31,suspension_screened,0.049714209072181215,50,9
2025-02-28,unfiltered,-0.027447701024381148,50,6
2025-02-28,suspension_screened,-0.018801603163598857,50,6
2025-03-31,unfiltered,0.056385105202232534,50,12
2025-03-31,suspension_screened,0.05263442257308117,50,12
2025-04-30,unfiltered,0.08674514595721662,50,20
2025-04-30,suspension_screened,0.0814993672110774,50,20
2025-05-30,unfiltered,0.015387795056698746,50,6
2025-05-30,suspension_screened,0.015387795056698746,50,6
2025-06-30,unfiltered,-0.0029380082752850836,50,11
2025-06-30,suspension_screened,-0.0029380082752850836,50,11
2025-07-31,unfiltered,0.009490443267348912,50,5
2025-07-31,suspension_screened,0.008914007690845804,50,5
2025-08-29,unfiltered,0.06717421108351437,50,6
2025-08-29,suspension_screened,0.06717421108351437,50,6
2025-09-30,unfiltered,0.0027296421084127293,50,4
2025-09-30,suspension_screened,0.0006589678296602458,50,4
2025-10-31,unfiltered,-0.02743134704734957,50,9
2025-10-31,suspension_screened,-0.02743134704734957,50,9
2025-11-28,unfiltered,-0.010190365062319823,50,9
2025-11-28,suspension_screened,-0.0008154478098617891,50,9
2025-12-30,unfiltered,0.04213575890428142,50,4
2025-12-30,suspension_screened,0.04213575890428142,50,4
2026-01-30,unfiltered,-0.08877892459615479,50,3
2026-01-30,suspension_screened,-0.08877892459615479,50,3
2026-02-27,unfiltered,0.05748901711410619,50,9
2026-02-27,suspension_screened,0.04960880201280158,50,9
2026-03-31,unfiltered,0.0859063750849117,50,19
2026-03-31,suspension_screened,0.08933202872537205,50,19
2026-04-30,unfiltered,0.0047671567953386906,50,123
2026-04-30,suspension_screened,0.0024365877279877136,50,123
