strategy_key,train_t,test_t,test_cagr
small_cap|p0.9|n50|a100000000|c0.5,3.725697981176739,5.539902934475774,0.4392513986612554
small_cap|p0.9|n50|a100000000|c1.0,3.6794685645221326,5.477246593136915,0.43287685290886024
small_cap|p0.9|n50|a100000000|c1.5,3.633242568836105,5.414573855802902,0.42652807491062705
small_cap|p0.9|n50|a100000000|c2.0,3.587020041928167,5.351884964070591,0.4202049703964825
small_cap|p0.8|n50|a100000000|c0.5,3.2026179183178356,5.036573078452703,0.3983646108237895
small_cap|p1.0|n50|a100000000|c0.5,3.194636327723143,5.057758332868801,0.2168251768602658
small_cap|p0.8|n50|a100000000|c1.0,3.1690734004240384,4.993907310791819,0.3940380074303498
small_cap|p1.0|n50|a100000000|c1.0,3.147113036489233,4.920297882188591,0.21013908807615334
small_cap|p0.8|n50|a100000000|c1.5,3.135527844937602,4.951234173447757,0.389723627700153
small_cap|p0.8|n50|a100000000|c2.0,3.101981277155833,4.9085537318345205,0.3854214403612055
