date,rule,monthly_return,observed_holdings
2012-08-31,stop_10,-0.003284393914678575,45
2012-08-31,stop_20,-0.0018371546462114436,45
2012-08-31,stop_30,-0.016026589763950834,45
2012-09-28,hold,-0.053094029197800825,49
2012-09-28,stop_10,-0.024083219939894703,49
2012-09-28,stop_20,-0.04656574493772452,49
2012-09-28,stop_30,-0.056570648276372544,49
2012-10-31,hold,-0.06221878185843801,50
2012-10-31,stop_10,-0.03210702000642785,50
2012-10-31,stop_20,-0.04898505881406654,50
2012-10-31,stop_30,-0.05660971241788082,50
2012-11-30,hold,-0.02070777120912767,48
2012-11-30,stop_10,-0.034719181545543404,48
2012-11-30,stop_20,-0.02196055199614864,48
2012-11-30,stop_30,-0.024027477107147494,48
2012-12-28,hold,0.1271710292565167,50
2012-12-28,stop_10,0.11436942690081431,50
2012-12-28,stop_20,0.12129628324913613,50
2012-12-28,stop_30,0.12727412204002186,50
2013-01-31,hold,0.02845182947551191,49
2013-01-31,stop_10,0.04399147794261984,49
2013-01-31,stop_20,0.03309423304757917,49
2013-01-31,stop_30,0.03184684317703215,49
2013-02-28,hold,-0.014743296863491386,50
2013-02-28,stop_10,-0.006270414522027068,50
2013-02-28,stop_20,-0.01409496050050263,50
2013-02-28,stop_30,-0.01225829236899641,50
2013-03-29,hold,0.01807165245431515,49
2013-03-29,stop_10,0.029051307117662455,49
2013-03-29,stop_20,0.019830426673183577,49
2013-03-29,stop_30,0.0243007330177475,49
2013-04-30,hold,0.14047401062959244,45
2013-04-30,stop_10,0.1300306064452419,45
2013-04-30,stop_20,0.14220351841588258,45
2013-04-30,stop_30,0.14047401062959244,45
2013-05-31,hold,-0.08815421847430582,48
2013-05-31,stop_10,-0.09078531178802628,48
2013-05-31,stop_20,-0.10439549292327936,48
2013-05-31,stop_30,-0.08919906658622097,48
2013-06-28,hold,0.04020829725448212,49
2013-06-28,stop_10,0.03524305393760403,49
2013-06-28,stop_20,0.04106134573382701,49
2013-06-28,stop_30,0.04020829725448212,49
2013-07-31,hold,-0.06470312944096478,49
2013-07-31,stop_10,-0.03898646033465042,49
2013-07-31,stop_20,-0.06395305035830334,49
2013-07-31,stop_30,-0.06885309186285814,49
2013-08-30,hold,0.03380353998688552,49
2013-08-30,stop_10,0.03245360988761227,49
2013-08-30,stop_20,0.03052389006221829,49
2013-08-30,stop_30,0.03380353998688552,49
2013-09-30,hold,-0.03095160795208759,50
2013-09-30,stop_10,-0.0410999093944571,50
2013-09-30,stop_20,-0.03677692906857399,50
2013-09-30,stop_30,-0.03624730916528949,50
2013-10-31,hold,0.004936507892770301,50
2013-10-31,stop_10,0.012896613705815132,50
2013-10-31,stop_20,0.003873960555550231,50
2013-10-31,stop_30,-0.0010352326434532478,50
2013-11-29,hold,-0.02418722104058402,50
2013-11-29,stop_10,-0.029169158524354574,50
2013-11-29,stop_20,-0.029856038651267826,50
2013-11-29,stop_30,-0.02238091601360305,50
2013-12-30,hold,0.028610002556315618,50
2013-12-30,stop_10,0.030554571070534192,50
2013-12-30,stop_20,0.028608099016257604,50
2013-12-30,stop_30,0.028610002556315618,50
2014-01-29,hold,0.025908169042900376,49
2014-01-29,stop_10,0.024911102053751306,49
2014-01-29,stop_20,0.02733391928649014,49
2014-01-29,stop_30,0.025908169042900376,49
2014-02-28,hold,-0.0018310785987502066,49
2014-02-28,stop_10,-0.005883806641335286,49
2014-02-28,stop_20,0.006396623549315545,49
2014-02-28,stop_30,-0.004617316082741559,49
2014-03-31,hold,0.043897705021175355,50
2014-03-31,stop_10,0.051405388292005874,50
2014-03-31,stop_20,0.04407057655792776,50
2014-03-31,stop_30,0.04450376562723596,50
2014-04-30,hold,0.15131841728676865,48
2014-04-30,stop_10,0.13836889640969743,48
2014-04-30,stop_20,0.15131841728676865,48
2014-04-30,stop_30,0.15131841728676865,48
2014-05-30,hold,0.018026443378187304,50
2014-05-30,stop_10,-0.011977443934387624,50
2014-05-30,stop_20,0.017516249645039044,50
2014-05-30,stop_30,0.018026443378187304,50
2014-06-30,hold,0.015095905893172475,50
2014-06-30,stop_10,0.02323035828019658,50
2014-06-30,stop_20,0.01722228134539127,50
2014-06-30,stop_30,0.016652478816651873,50
2014-07-31,hold,0.06729121893463967,50
2014-07-31,stop_10,0.06085033680720398,50
2014-07-31,stop_20,0.06181097941368158,50
2014-07-31,stop_30,0.06729121893463967,50
2014-08-29,hold,-0.020891439721257243,48
2014-08-29,stop_10,-0.013156948987655298,48
2014-08-29,stop_20,-0.01968398678208925,48
2014-08-29,stop_30,-0.028363726636732988,48
2014-09-30,hold,-0.023166074959770112,50
2014-09-30,stop_10,-0.04334190644350851,50
2014-09-30,stop_20,-0.02287893150366698,50
2014-09-30,stop_30,-0.025436970216115642,50
2014-10-31,hold,0.06090063925424428,50
2014-10-31,stop_10,0.014866645158626388,50
2014-10-31,stop_20,0.056290469762718856,50
2014-10-31,stop_30,0.06090063925424428,50
2014-11-28,hold,-0.0123247697539717,50
2014-11-28,stop_10,-0.01684980343213451,50
2014-11-28,stop_20,-0.007400391512977222,50
2014-11-28,stop_30,-0.013208747654524186,50
2014-12-30,hold,0.12267691882469026,50
2014-12-30,stop_10,0.12321193550419769,50
2014-12-30,stop_20,0.11964661579438722,50
2014-12-30,stop_30,0.12267691882469026,50
2015-01-30,hold,0.14817439795951298,50
2015-01-30,stop_10,0.1347908670862434,50
2015-01-30,stop_20,0.14038191693378077,50
2015-01-30,stop_30,0.14817439795951298,50
2015-02-27,hold,0.11605593648164353,50
2015-02-27,stop_10,0.11427853147878783,50
2015-02-27,stop_20,0.11750955458493045,50
2015-02-27,stop_30,0.11445095667006884,50
2015-03-31,hold,0.11029416632518453,49
2015-03-31,stop_10,0.09982970713750956,49
2015-03-31,stop_20,0.1060297419329674,49
2015-03-31,stop_30,0.11029416632518453,49
2015-04-30,hold,0.04180661278126465,50
2015-04-30,stop_10,0.04338060183202307,50
2015-04-30,stop_20,0.04104677490857792,50
2015-04-30,stop_30,0.04098382797113805,50
2015-05-29,hold,0.15895829376935747,50
2015-05-29,stop_10,0.08584798389052434,50
2015-05-29,stop_20,0.13399750945563196,50
2015-05-29,stop_30,0.15895829376935747,50
2015-06-30,hold,0.11638030209505307,50
2015-06-30,stop_10,0.10566895419397476,50
2015-06-30,stop_20,0.11336199346384122,50
2015-06-30,stop_30,0.11638030209505307,50
2015-07-31,hold,-0.02712703162742958,50
2015-07-31,stop_10,-0.05657374214891018,50
2015-07-31,stop_20,-0.03631254299832323,50
2015-07-31,stop_30,-0.03413674708785558,50
2015-08-31,hold,-0.006683518918314753,50
2015-08-31,stop_10,0.0014492338609523258,50
2015-08-31,stop_20,-0.002851791150943421,50
2015-08-31,stop_30,-0.006510251591582079,50
2015-09-30,hold,0.11058529019872008,50
2015-09-30,stop_10,0.11086327117896878,50
2015-09-30,stop_20,0.11058529019872008,50
2015-09-30,stop_30,0.11058529019872008,50
2015-10-30,hold,0.15519978776002388,49
2015-10-30,stop_10,0.14324009245847008,49
2015-10-30,stop_20,0.1546860784428424,49
2015-10-30,stop_30,0.15519978776002388,49
2015-11-30,hold,0.027337421371456873,50
2015-11-30,stop_10,0.031316279853919694,50
2015-11-30,stop_20,0.02751217026879982,50
2015-11-30,stop_30,0.027216148001067784,50
2015-12-30,hold,-0.008086255030845995,50
2015-12-30,stop_10,-0.007834824214254238,50
2015-12-30,stop_20,-0.008424536011170469,50
2015-12-30,stop_30,-0.008086255030845995,50
2016-01-29,hold,0.037578712633593477,50
2016-01-29,stop_10,0.012888230658085673,50
2016-01-29,stop_20,0.0273227557224056,50
2016-01-29,stop_30,0.028418775341345424,50
2016-02-29,hold,0.1358862056552226,50
2016-02-29,stop_10,0.12889175704974534,50
2016-02-29,stop_20,0.1358862056552226,50
2016-02-29,stop_30,0.1358862056552226,50
2016-03-31,hold,0.06603920097439127,49
2016-03-31,stop_10,0.06296605942036601,49
2016-03-31,stop_20,0.06603920097439127,49
2016-03-31,stop_30,0.06603920097439127,49
2016-04-29,hold,0.054253312694010854,49
2016-04-29,stop_10,0.04275012495835284,49
2016-04-29,stop_20,0.05410157913813498,49
2016-04-29,stop_30,0.054253312694010854,49
2016-05-31,hold,0.06578181640217864,50
2016-05-31,stop_10,0.06104729548460048,50
2016-05-31,stop_20,0.06591867068128426,50
2016-05-31,stop_30,0.06578181640217864,50
2016-06-30,hold,0.11688108699187798,50
2016-06-30,stop_10,0.11675514240749511,50
2016-06-30,stop_20,0.11672995349061853,50
2016-06-30,stop_30,0.11688108699187798,50
2016-07-29,hold,0.029077566988515727,50
2016-07-29,stop_10,0.030297975677660592,50
2016-07-29,stop_20,0.029077566988515727,50
2016-07-29,stop_30,0.029077566988515727,50
2016-08-31,hold,0.04610344365598076,49
2016-08-31,stop_10,0.04987567128333226,49
2016-08-31,stop_20,0.04686714857043643,49
2016-08-31,stop_30,0.04610344365598076,49
2016-09-30,hold,-0.04182454836559787,50
2016-09-30,stop_10,-0.03415671006198439,50
2016-09-30,stop_20,-0.03450214128172493,50
2016-09-30,stop_30,-0.040232151663261495,50
2016-10-31,hold,0.01131902226259054,50
2016-10-31,stop_10,0.0033557485057317416,50
2016-10-31,stop_20,0.011267608380842467,50
2016-10-31,stop_30,0.005560667506806476,50
2016-11-30,hold,0.057740491020111265,50
2016-11-30,stop_10,0.05852952965510776,50
2016-11-30,stop_20,0.05762598720331737,50
2016-11-30,stop_30,0.05612471493868632,50
2016-12-29,hold,0.11828247627546254,50
2016-12-29,stop_10,0.11684926738858287,50
2016-12-29,stop_20,0.11813247627546256,50
2016-12-29,stop_30,0.11828247627546254,50
2017-01-31,hold,-0.024286237499031058,50
2017-01-31,stop_10,-0.02967787063418175,50
2017-01-31,stop_20,-0.027533154782584245,50
2017-01-31,stop_30,-0.023617209557275844,50
2017-02-28,hold,0.026938416862610753,48
2017-02-28,stop_10,0.0414187476353061,48
2017-02-28,stop_20,0.02782978376828017,48
2017-02-28,stop_30,0.02939723469206812,48
2017-03-31,hold,-0.02265077835866531,50
2017-03-31,stop_10,-0.012814720861074783,50
2017-03-31,stop_20,-0.0204944958610468,50
2017-03-31,stop_30,-0.018417928097126522,50
2017-04-28,hold,0.0039007108929159646,47
2017-04-28,stop_10,0.006379634183384738,47
2017-04-28,stop_20,0.0077012155500917525,47
2017-04-28,stop_30,0.0039007108929159646,47
2017-05-31,hold,0.03084958278522982,50
2017-05-31,stop_10,0.021323748951167863,50
2017-05-31,stop_20,0.0299153267298665,50
2017-05-31,stop_30,0.03084958278522982,50
2017-06-30,hold,-0.04369364494799578,47
2017-06-30,stop_10,-0.026278575822939104,47
2017-06-30,stop_20,-0.03543888776289974,47
2017-06-30,stop_30,-0.04246996503298344,47
2017-07-31,hold,0.017762831989369975,50
2017-07-31,stop_10,0.006423738201561093,50
2017-07-31,stop_20,0.017762831989369975,50
2017-07-31,stop_30,0.017762831989369975,50
2017-08-31,hold,-0.07916803325012607,50
2017-08-31,stop_10,-0.07305056453874187,50
2017-08-31,stop_20,-0.08459323086030672,50
2017-08-31,stop_30,-0.0777901122186998,50
2017-09-29,hold,0.031049662147284544,49
2017-09-29,stop_10,0.03036714620186548,49
2017-09-29,stop_20,0.03259939446624764,49
2017-09-29,stop_30,0.03259939446624764,49
2017-10-31,hold,0.0379325045797343,49
2017-10-31,stop_10,0.04353590981553438,49
2017-10-31,stop_20,0.03572103869740843,49
2017-10-31,stop_30,0.03554215823063957,49
2017-11-30,hold,0.017112540630206414,49
2017-11-30,stop_10,-0.006670618972153792,49
2017-11-30,stop_20,0.018936714874782667,49
2017-11-30,stop_30,0.017112540630206414,49
2017-12-28,hold,0.22914706990805112,50
2017-12-28,stop_10,0.19394649083414328,50
2017-12-28,stop_20,0.22914706990805112,50
2017-12-28,stop_30,0.22914706990805112,50
2018-01-31,hold,0.04314488983905854,50
2018-01-31,stop_10,0.017860217639829236,50
2018-01-31,stop_20,0.04267086744015284,50
2018-01-31,stop_30,0.04314488983905854,50
2018-02-28,hold,0.07124277041124952,47
2018-02-28,stop_10,0.06725489512025115,47
2018-02-28,stop_20,0.07060922413597366,47
2018-02-28,stop_30,0.07124277041124952,47
2018-03-30,hold,0.07588637002563864,50
2018-03-30,stop_10,0.06464239633717848,50
2018-03-30,stop_20,0.07588637002563864,50
2018-03-30,stop_30,0.07588637002563864,50
2018-04-30,hold,0.08471464743978668,48
2018-04-30,stop_10,0.08739075790798546,48
2018-04-30,stop_20,0.08471464743978668,48
2018-04-30,stop_30,0.08471464743978668,48
2018-05-31,hold,0.008137359181815223,49
2018-05-31,stop_10,0.0009012101035670612,49
2018-05-31,stop_20,0.007186206801259154,49
2018-05-31,stop_30,0.008137359181815223,49
2018-06-29,hold,-0.0022984611663467856,49
2018-06-29,stop_10,-0.0119758966878756,49
2018-06-29,stop_20,-0.0020167903110711143,49
2018-06-29,stop_30,-0.0006630824739683313,49
2018-07-31,hold,0.06632239072698055,50
2018-07-31,stop_10,0.05530769010345236,50
2018-07-31,stop_20,0.056553049083321386,50
2018-07-31,stop_30,0.06632239072698055,50
2018-08-31,hold,0.027574624783353107,50
2018-08-31,stop_10,0.0264814833405798,50
2018-08-31,stop_20,0.03026880116289673,50
2018-08-31,stop_30,0.02954432175305008,50
2018-09-28,hold,-0.19847796549417812,46
2018-09-28,stop_10,-0.11941896551391461,46
2018-09-28,stop_20,-0.1865591314551116,46
2018-09-28,stop_30,-0.2002348841310796,46
2018-10-31,hold,0.10745775877878462,50
2018-10-31,stop_10,0.10890075242615169,50
2018-10-31,stop_20,0.10745775877878462,50
2018-10-31,stop_30,0.10745775877878462,50
2018-11-30,hold,-0.030484342459968936,50
2018-11-30,stop_10,-0.034438470795020694,50
2018-11-30,stop_20,-0.027915373074137072,50
2018-11-30,stop_30,-0.029827811706686278,50
2018-12-28,hold,0.0903994388993213,48
2018-12-28,stop_10,0.08756087979833056,48
2018-12-28,stop_20,0.08172831245407748,48
2018-12-28,stop_30,0.0818211236017121,48
2019-01-31,hold,0.036077600353212856,50
2019-01-31,stop_10,0.03147155723355394,50
2019-01-31,stop_20,0.03650265664524225,50
2019-01-31,stop_30,0.036383722802192445,50
2019-02-28,hold,0.031556410131376604,50
2019-02-28,stop_10,0.014766825753911987,50
2019-02-28,stop_20,0.018763417941881418,50
2019-02-28,stop_30,0.01893757423135985,50
2019-03-29,hold,0.14864351889260707,50
2019-03-29,stop_10,0.14864351889260707,50
2019-03-29,stop_20,0.14864351889260707,50
2019-03-29,stop_30,0.14864351889260707,50
2019-04-30,hold,-0.014171849006705933,49
2019-04-30,stop_10,-0.006231831855212629,49
2019-04-30,stop_20,-0.013911575083325554,49
2019-04-30,stop_30,-0.017054445885333017,49
2019-05-31,hold,0.09587889990620387,50
2019-05-31,stop_10,0.09803781884423156,50
2019-05-31,stop_20,0.096456314688415,50
2019-05-31,stop_30,0.09587889990620387,50
2019-06-28,hold,-0.04868734524149982,50
2019-06-28,stop_10,-0.04475224576719532,50
2019-06-28,stop_20,-0.04751663121341803,50
2019-06-28,stop_30,-0.048738409071287056,50
2019-07-31,hold,-0.03248464224011771,49
2019-07-31,stop_10,-0.07324826677253243,49
2019-07-31,stop_20,-0.036708333439565345,49
2019-07-31,stop_30,-0.028262752712105738,49
2019-08-30,hold,0.06876971645345188,50
2019-08-30,stop_10,0.07278227294345548,50
2019-08-30,stop_20,0.06876971645345188,50
2019-08-30,stop_30,0.06876971645345188,50
2019-09-30,hold,-0.0008928672487569419,48
2019-09-30,stop_10,0.005477396538076926,48
2019-09-30,stop_20,0.002703941427479567,48
2019-09-30,stop_30,-0.0008928672487569419,48
2019-10-31,hold,0.08683606465290516,50
2019-10-31,stop_10,0.09035121616805668,50
2019-10-31,stop_20,0.09035121616805668,50
2019-10-31,stop_30,0.08683606465290516,50
2019-11-29,hold,0.03700839835062081,49
2019-11-29,stop_10,0.03589375506635484,49
2019-11-29,stop_20,0.04209056513037988,49
2019-11-29,stop_30,0.038852861919025844,49
2019-12-30,hold,-0.04410472841690852,49
2019-12-30,stop_10,-0.01669816809391778,49
2019-12-30,stop_20,-0.028111251650349337,49
2019-12-30,stop_30,-0.04034888769640327,49
2020-01-31,hold,-0.08381224017876988,50
2020-01-31,stop_10,-0.07021187858642855,50
2020-01-31,stop_20,-0.07937856023687687,50
2020-01-31,stop_30,-0.08129309124259967,50
2020-02-28,hold,-0.14225505690058932,49
2020-02-28,stop_10,-0.11952115867731972,49
2020-02-28,stop_20,-0.15655387959177836,49
2020-02-28,stop_30,-0.1947862741695526,49
2020-03-31,hold,0.1212841439040699,50
2020-03-31,stop_10,0.10699779618737205,50
2020-03-31,stop_20,0.1212841439040699,50
2020-03-31,stop_30,0.1212841439040699,50
2020-04-29,hold,0.04438568245425436,50
2020-04-29,stop_10,0.031324480601216634,50
2020-04-29,stop_20,0.045870662192311035,50
2020-04-29,stop_30,0.045889960601748596,50
2020-05-29,hold,-0.006710174067191346,49
2020-05-29,stop_10,-0.013586254015403814,49
2020-05-29,stop_20,-0.007318967320140915,49
2020-05-29,stop_30,-0.006710174067191346,49
2020-06-30,hold,0.11121558072729687,49
2020-06-30,stop_10,0.108856292006028,49
2020-06-30,stop_20,0.1129098689825786,49
2020-06-30,stop_30,0.11121558072729687,49
2020-07-31,hold,0.04258728011921329,49
2020-07-31,stop_10,0.030756318217682592,49
2020-07-31,stop_20,0.0349179073904667,49
2020-07-31,stop_30,0.034223927027540665,49
2020-08-31,hold,0.038711030772729305,50
2020-08-31,stop_10,0.032175667397125685,50
2020-08-31,stop_20,0.03906817362987216,50
2020-08-31,stop_30,0.038711030772729305,50
2020-09-29,hold,0.03366242585711518,50
2020-09-29,stop_10,0.036824971801934316,50
2020-09-29,stop_20,0.03430767571982798,50
2020-09-29,stop_30,0.03366242585711518,50
2020-10-30,hold,0.13428076775174932,50
2020-10-30,stop_10,0.12481658947584093,50
2020-10-30,stop_20,0.12803695030010187,50
2020-10-30,stop_30,0.1273983146001309,50
2020-11-30,hold,0.09664685946161608,50
2020-11-30,stop_10,0.09488827767799218,50
2020-11-30,stop_20,0.09848846073162466,50
2020-11-30,stop_30,0.09737687387328105,50
2020-12-30,hold,0.09411867408723534,50
2020-12-30,stop_10,0.10041625277238281,50
2020-12-30,stop_20,0.09259770502664719,50
2020-12-30,stop_30,0.09430148944372528,50
2021-01-29,hold,0.02607376625056579,50
2021-01-29,stop_10,0.02194444930946022,50
2021-01-29,stop_20,0.021469352369836117,50
2021-01-29,stop_30,0.027634612811412346,50
2021-02-26,hold,0.044607690471886084,50
2021-02-26,stop_10,0.04529207785732756,50
2021-02-26,stop_20,0.035511942780029,50
2021-02-26,stop_30,0.04121836923955964,50
2021-03-31,hold,0.10776153593346889,50
2021-03-31,stop_10,0.10858771229426757,50
2021-03-31,stop_20,0.10783146600339895,50
2021-03-31,stop_30,0.10776153593346889,50
2021-04-30,hold,0.07223466736526774,50
2021-04-30,stop_10,0.05783915617012205,50
2021-04-30,stop_20,0.07223466736526774,50
2021-04-30,stop_30,0.07223466736526774,50
2021-05-31,hold,-0.12172203128044233,49
2021-05-31,stop_10,-0.10841147946670344,49
2021-05-31,stop_20,-0.11846929564275234,49
2021-05-31,stop_30,-0.11525673448552762,49
2021-06-30,hold,0.05240647750262733,48
2021-06-30,stop_10,0.05044714388153836,48
2021-06-30,stop_20,0.05199325436213146,48
2021-06-30,stop_30,0.05240647750262733,48
2021-07-30,hold,-0.03561969324470228,50
2021-07-30,stop_10,-0.0477341232396013,50
2021-07-30,stop_20,-0.03801228374027949,50
2021-07-30,stop_30,-0.036774193084706405,50
2021-08-31,hold,-0.0787398533512453,49
2021-08-31,stop_10,-0.06916045454327044,49
2021-08-31,stop_20,-0.07223774441818487,49
2021-08-31,stop_30,-0.0771223903770825,49
2021-09-30,hold,0.008194741514604753,47
2021-09-30,stop_10,-0.014846296513604198,47
2021-09-30,stop_20,0.013058054711780611,47
2021-09-30,stop_30,0.01046819889963453,47
2021-10-29,hold,-0.0861509417657919,50
2021-10-29,stop_10,-0.058996124899566266,50
2021-10-29,stop_20,-0.07917255545243157,50
2021-10-29,stop_30,-0.08267166758566871,50
2021-11-30,hold,0.16983209732247861,49
2021-11-30,stop_10,0.15391660892112968,49
2021-11-30,stop_20,0.16774616372549253,49
2021-11-30,stop_30,0.16928819494113206,49
2021-12-30,hold,-0.0762034735694379,49
2021-12-30,stop_10,-0.05803548817320422,49
2021-12-30,stop_20,-0.06637166527490136,49
2021-12-30,stop_30,-0.07411908101753165,49
2022-01-28,hold,0.035114390951937885,50
2022-01-28,stop_10,0.039663521333721766,50
2022-01-28,stop_20,0.037340102753620694,50
2022-01-28,stop_30,0.03696148359994586,50
2022-02-28,hold,0.09975061847566169,50
2022-02-28,stop_10,0.07046730975618017,50
2022-02-28,stop_20,0.08593729190843905,50
2022-02-28,stop_30,0.08876183152357198,50
2022-03-31,hold,0.05237323538543244,49
2022-03-31,stop_10,0.05693607032117952,49
2022-03-31,stop_20,0.05256404175275392,49
2022-03-31,stop_30,0.048976713191917765,49
2022-04-29,hold,-0.019366673501311053,50
2022-04-29,stop_10,-0.027122227594219995,50
2022-04-29,stop_20,-0.025786706654770574,50
2022-04-29,stop_30,-0.020227702052153167,50
2022-05-31,hold,-0.13204539831964557,50
2022-05-31,stop_10,-0.09148591833095214,50
2022-05-31,stop_20,-0.13841035019103878,50
2022-05-31,stop_30,-0.1364157803248875,50
2022-06-30,hold,0.0712315547387102,50
2022-06-30,stop_10,0.06610931968719053,50
2022-06-30,stop_20,0.0712315547387102,50
2022-06-30,stop_30,0.0712315547387102,50
2022-07-29,hold,0.010323528231559605,50
2022-07-29,stop_10,0.008904060648984887,50
2022-07-29,stop_20,0.006719185002410251,50
2022-07-29,stop_30,0.007607468876976751,50
2022-08-31,hold,-0.0777232248500506,48
2022-08-31,stop_10,-0.059126055309272146,48
2022-08-31,stop_20,-0.07526302807942908,48
2022-08-31,stop_30,-0.07742173525776284,48
2022-09-30,hold,0.022811183124119176,48
2022-09-30,stop_10,0.017472066139706494,48
2022-09-30,stop_20,0.023169495982432037,48
2022-09-30,stop_30,0.022811183124119176,48
2022-10-31,hold,0.055228040003705466,49
2022-10-31,stop_10,0.05103153101622248,49
2022-10-31,stop_20,0.054082683902081145,49
2022-10-31,stop_30,0.055228040003705466,49
2022-11-30,hold,0.014858270167444985,47
2022-11-30,stop_10,0.02015335233815487,47
2022-11-30,stop_20,0.016463762180382226,47
2022-11-30,stop_30,0.016706619203211186,47
2022-12-29,hold,0.12372032586880703,50
2022-12-29,stop_10,0.127836550746466,50
2022-12-29,stop_20,0.12605874655063518,50
2022-12-29,stop_30,0.12436323392297668,50
2023-01-31,hold,0.07293492374366466,49
2023-01-31,stop_10,0.07688436667755974,49
2023-01-31,stop_20,0.07300590865937005,49
2023-01-31,stop_30,0.07293492374366466,49
2023-02-28,hold,-0.03444570072438802,48
2023-02-28,stop_10,-0.04201754905521212,48
2023-02-28,stop_20,-0.039647419371876304,48
2023-02-28,stop_30,-0.036129456253137515,48
2023-03-31,hold,0.08608420023946291,48
2023-03-31,stop_10,0.08794333306247282,48
2023-03-31,stop_20,0.08608420023946291,48
2023-03-31,stop_30,0.08608420023946291,48
2023-04-28,hold,0.047478475201490906,47
2023-04-28,stop_10,0.037135512986042875,47
2023-04-28,stop_20,0.047878003337917606,47
2023-04-28,stop_30,0.047478475201490906,47
2023-05-31,hold,-0.015650038205883395,50
2023-05-31,stop_10,-0.022091844972043768,50
2023-05-31,stop_20,-0.014335484215273066,50
2023-05-31,stop_30,-0.015650038205883395,50
2023-06-30,hold,-0.06774670882024045,50
2023-06-30,stop_10,-0.0713714451270806,50
2023-06-30,stop_20,-0.07555047023586738,50
2023-06-30,stop_30,-0.06946049454233855,50
2023-07-31,hold,0.03912162574808828,49
2023-07-31,stop_10,0.03136807123689746,49
2023-07-31,stop_20,0.03912162574808828,49
2023-07-31,stop_30,0.03912162574808828,49
2023-08-31,hold,-0.017874504162739446,47
2023-08-31,stop_10,-0.005016720146319321,47
2023-08-31,stop_20,-0.013551530513031531,47
2023-08-31,stop_30,-0.01915417235181482,47
2023-09-27,hold,-0.03343913072217454,50
2023-09-27,stop_10,-0.03587892978700357,50
2023-09-27,stop_20,-0.03527378343430789,50
2023-09-27,stop_30,-0.03343913072217454,50
2023-10-31,hold,0.09944788495495302,46
2023-10-31,stop_10,0.1042213399574274,46
2023-10-31,stop_20,0.10559481149168466,46
2023-10-31,stop_30,0.10435792993246426,46
2023-11-30,hold,0.04540761540620407,47
2023-11-30,stop_10,0.005216367327780707,47
2023-11-30,stop_20,0.03560597697277402,47
2023-11-30,stop_30,0.040956576830536405,47
2023-12-28,hold,0.04934012009835533,46
2023-12-28,stop_10,0.04466287646905016,46
2023-12-28,stop_20,0.053931320451859124,46
2023-12-28,stop_30,0.050552132382350914,46
2024-01-31,hold,0.015409429007711082,49
2024-01-31,stop_10,0.021972531513617787,49
2024-01-31,stop_20,0.015602890251034793,49
2024-01-31,stop_30,0.015529074856000148,49
2024-02-29,hold,0.01995617923927089,49
2024-02-29,stop_10,0.016630138517084853,49
2024-02-29,stop_20,0.0037124261244966014,49
2024-02-29,stop_30,0.007659536523082123,49
2024-03-29,hold,0.018819823572998388,48
2024-03-29,stop_10,0.01476575854742933,48
2024-03-29,stop_20,0.01860078151692362,48
2024-03-29,stop_30,0.018819823572998388,48
2024-04-30,hold,0.0287565353883004,50
2024-04-30,stop_10,0.02458107328616161,50
2024-04-30,stop_20,0.025686123691493926,50
2024-04-30,stop_30,0.0287565353883004,50
2024-05-31,hold,-0.02213932728237687,47
2024-05-31,stop_10,-0.02262905906227238,47
2024-05-31,stop_20,-0.019071922633951043,47
2024-05-31,stop_30,-0.0215963051171994,47
2024-06-28,hold,0.039230448587778376,48
2024-06-28,stop_10,0.04409479826113973,48
2024-06-28,stop_20,0.04301184080172329,48
2024-06-28,stop_30,0.039028835684552565,48
2024-07-31,hold,-0.01920330377630123,50
2024-07-31,stop_10,-0.05354584812658296,50
2024-07-31,stop_20,-0.022941227632199045,50
2024-07-31,stop_30,-0.018224862648606364,50
2024-08-30,hold,0.04816480439415126,47
2024-08-30,stop_10,0.051958482998467684,47
2024-08-30,stop_20,0.04804634866738481,47
2024-08-30,stop_30,0.047536177701694764,47
2024-09-30,hold,-0.02652790093679709,49
2024-09-30,stop_10,-0.017597568209503343,49
2024-09-30,stop_20,-0.018826651498235248,49
2024-09-30,stop_30,-0.01546047744240602,49
2024-10-31,hold,-0.07611046625926808,47
2024-10-31,stop_10,-0.0770306056303762,47
2024-10-31,stop_20,-0.09229954325338147,47
2024-10-31,stop_30,-0.08640464850875923,47
2024-11-29,hold,0.11197195356880842,46
2024-11-29,stop_10,0.06861000655535582,46
2024-11-29,stop_20,0.09519427597480147,46
2024-11-29,stop_30,0.1127958566857431,46
2024-12-30,hold,0.03552525359910912,48
2024-12-30,stop_10,0.037684290981745645,48
2024-12-30,stop_20,0.03624364440370682,48
2024-12-30,stop_30,0.03552525359910912,48
2025-01-31,hold,0.0467958999276306,46
2025-01-31,stop_10,0.0431101861303895,46
2025-01-31,stop_20,0.04984739124231513,46
2025-01-31,stop_30,0.0467958999276306,46
2025-02-28,hold,-0.024123504646653693,46
2025-02-28,stop_10,-0.013603900503944265,46
2025-02-28,stop_20,-0.0177295147942527,46
2025-02-28,stop_30,-0.01837207657285022,46
2025-03-31,hold,0.05587781231646232,48
2025-03-31,stop_10,0.059978954410847884,48
2025-03-31,stop_20,0.060460898219062885,48
2025-03-31,stop_30,0.057669277694884225,48
2025-04-30,hold,0.08057248318256825,46
2025-04-30,stop_10,0.05481921511266617,46
2025-04-30,stop_20,0.06687024339337194,46
2025-04-30,stop_30,0.06542096803105309,46
2025-05-30,hold,0.010682820459023573,48
