date,market_next,reversal,momentum,lowvol,smallcap,reversal_z,momentum_z,lowvol_z,smallcap_z,failure_coherence
2005-04-29,0.10366888426326859,0.16567426598555118,0.3170427138190633,-0.016230312621619877,0.05546962934137533,0.3844080785875874,2.5884614563022903,-0.6654760131319605,-0.09200747305394895,0
2005-05-31,0.11259734872866906,0.13544920262370114,0.21101911519590744,0.0521268035816318,0.4868404013709341,0.26561318408040874,1.5619357629650126,0.9378518046994815,1.9077850488906647,0
2005-06-30,0.14701455595691176,0.18153938742793677,0.11691100739079575,0.09266906095032074,0.06803906512038438,0.39750537057557933,0.8121009052378025,1.8244063001549078,-0.10036399556825659,0
2005-07-29,-0.05467992812708112,-0.11432890440171285,-0.15272538635593555,-0.01664098589490533,0.05729257436273482,-0.618891021677488,-1.1325681615991559,-0.7152270401660028,-0.15171272520236778,1
2005-08-31,0.14674816617131772,0.1613726472016114,0.06322039978179733,0.08723370840379338,0.13336891064581083,0.332269522704741,0.4069926203727048,1.6405768918284722,0.17988714609397957,0
2005-09-30,0.07757219985829533,0.09555301600280759,0.08655732421667599,0.035907442316265976,0.17310885678705512,0.06130332560770665,0.5344720295253265,0.42766380335331255,0.3266352677055034,0
2005-10-31,0.18911340300183443,0.22497873493996373,0.048982733521174084,0.17159490326840376,0.2866250934762094,0.5301457794571909,0.24312467912077732,3.3248152423957813,0.8285460187763384,0
2005-11-30,0.014802389430048416,-0.0865204125293772,-0.1394316701726593,0.010400227976536535,0.17486199177418188,-0.5910119202527929,-1.082220632529392,-0.2137706475344227,0.2935087232592879,1
2005-12-29,-0.01381577294597694,0.045471822894070674,0.011253688888866568,-0.0034521830396345154,0.18049584130165114,-0.027727930147259404,-0.006194262079787289,-0.5208123636634683,0.5520897920363401,0
2006-01-31,0.001298585956680663,-0.02204223213109558,-0.026808163221756425,-0.001818851397463269,0.09730905468873668,-0.32324233798426705,-0.28960937991668906,-0.5155024017401059,0.04337343543030819,0
2006-02-28,0.0007867641332423486,-0.06084525010926475,-0.031063693176959818,-0.0015456209990928449,0.08350985710473711,-0.6212412198453205,-0.3415891264406313,-0.5161317777856492,-0.055153980850564006,0
2006-03-31,0.0444407548453922,-0.0003086778691801554,0.012531898139615742,0.039275683230448145,0.17040557930383265,-0.20799263191021086,-0.04529567092181696,0.27285355691716917,0.43481653449267005,0
2006-04-28,-0.08244242759927897,-0.08021330097432547,-0.04053792354218256,-0.03463983762814637,-0.03553017347259623,-0.8758848819363423,-0.4291836362452175,-1.215909982323382,-0.8502294989219841,1
2006-05-30,-0.052192876106989125,-0.047410993553164485,-0.06618077663723948,-0.04338645156643844,-0.06083873459126072,-0.5646247825486821,-0.5903435956933991,-1.3331227126745644,-0.9660549537137044,1
2006-06-30,-0.02831591235205927,-0.11526865279455013,-0.09154994714303889,-0.01757850827881519,-0.018865954375442386,-1.1231328646189296,-0.7531701017021939,-0.7771296418399519,-0.6540044838572084,1
2006-07-31,0.041522142775196044,-0.061464792751449386,-0.11232364116905066,0.066076665915859,0.0564952076353696,-0.6439486277796961,-0.8719944826342658,0.863163644598579,-0.17720275286139414,0
2006-08-31,0.06024846416482275,0.26770689304655815,-0.0004354762449006751,0.028252648882509262,0.13018538780472236,2.1786997995146713,-0.01623208532266992,0.09306884357375614,0.2553188529757714,0
2006-09-29,-0.008930649022064849,-0.012958162660320774,-0.019242415650472917,0.007900086165368522,0.01258114777754659,-0.30087501101252007,-0.18376428674335935,-0.32650484520913425,-0.5076821018000301,0
2006-10-31,0.08150907932103532,-0.0055065833973186725,-0.018577703681785938,0.11340044861822056,0.1979245389704721,-0.23866437431984355,-0.15543233787925503,1.7307860674121258,0.6548118028919147,0
2006-11-30,-0.025281758870176047,-0.17189561645965065,0.03192319818525245,0.0012304234762224161,0.003991509757518674,-1.6103431849762828,0.20907226833094378,-0.5071155860113962,-0.6157219030797592,1
2006-12-28,-0.02330186094817616,0.06347851349463367,-0.07621960451192508,-0.017160545491660555,0.03837431204706641,0.33793490291638756,-0.5916572819729792,-0.8531332481047242,-0.37464475363702726,0
2007-01-31,0.04519442229922781,0.13298810080954587,0.04897858887055707,0.04377553452920856,0.030268115068150456,0.8657517802756249,0.36068837266575376,0.3099441137351907,-0.4365958578212196,0
2007-02-28,0.0942884569274455,0.17219030997527848,0.0042300708816737234,0.07796285030085306,0.22973877917571983,1.1332226533308276,0.006487862649165154,0.9345486180798803,0.8250628871808233,0
2007-03-30,0.07304510265309172,0.046954324529398246,-0.07903903135735986,0.05624966356089787,0.07992867478464745,0.0777206192810417,-0.6239879314680197,0.4777778902264671,-0.17541552611238498,0
2007-04-30,0.13192833129912213,0.023917879511312416,0.10633893360361421,0.0955822972383589,0.12893952432890535,-0.11375942258050264,0.8157204211089747,1.1896961037188596,0.13765979487457736,0
2007-05-31,0.04251923568210846,0.07712194468880566,-0.07672614335148006,0.03681569013942449,0.000267395215871787,0.28890901159898613,-0.6107208312145268,0.021543063685892483,-0.7230037057812859,0
2007-06-29,0.08057047078500432,0.031549975033901646,0.004099841326405126,0.0876454931618645,0.01216285586918168,-0.08419653696294897,0.0010648797524708971,0.9663289141846254,-0.6046637590555274,0
2007-07-31,-0.023035389494447958,-0.09387789743331917,0.0009560114946577491,-0.03901267291789357,0.25284801860350753,-1.1387807444562983,-0.0689479325177292,-1.4749483060178739,0.9585163361910045,2
2007-08-31,0.004217013239402584,-0.08303826595556602,-0.02317565987117134,0.09034052073437682,0.02922255387053765,-0.9917273913919687,-0.2311549365672341,0.9729476562645433,-0.5535638465867792,0
2007-09-28,-0.04133346732407267,-0.11415014165579915,0.10437646300607864,-0.042931062785690983,-0.011171184605905342,-1.227895912080774,0.7727533050458949,-1.4740237053456566,-0.7965124947446854,2
2007-10-31,-0.07495837263359806,-0.07133797531951926,-0.1400344108169034,0.010830611957871017,-0.0699382181748255,-0.8584312529303051,-1.223931508751788,-0.45310604338306953,-1.1499290928582466,2
2007-11-30,-0.01302932796900417,-0.08450884308041938,-0.2202309343834662,0.02756402655373211,-0.030673237109802447,-0.9177184861831369,-1.8013636257679737,-0.12714730371826152,-0.8345266577065106,1
2007-12-28,-0.10436702326159368,-0.1191669751607278,-0.09004151038639667,-0.07282250415753727,0.13357263959984864,-1.1541884056546454,-0.6848133329115142,-1.9239679999184238,0.2221540736931841,2
2008-01-31,0.07687310143243697,0.13308701769610695,0.14225369370782887,-0.014547612752911446,0.13489368423386783,1.0417216064910988,1.481973792532725,-0.7848043425694948,0.40059271863944207,0
2008-02-29,-0.03743219905436452,-0.1650577449924794,0.04149408211347024,-0.023098964671592923,-0.0855033147755937,-1.580480915941221,0.4673950652064397,-0.9304729937284613,-1.3596034568081607,2
2008-03-31,0.018704360413232986,-0.059063372688723595,0.013198345653213395,0.04903015342240334,-0.011707888770706328,-0.6037914669666905,0.1767152355000031,0.45824692414450857,-0.8642222141012983,0
2008-04-30,0.021864966895906706,0.10543336923474242,0.04590750773316017,0.05812359088470812,0.13221274054579923,0.8086414305810251,0.4465761645416809,0.6021753041350864,0.39249838330511677,0
2008-05-30,-0.059831721337652424,-0.14852531179762435,0.04963005585552165,-0.011146859387525635,-0.0891012675464473,-1.3697411059409539,0.643784211962567,-0.739601346907898,-1.5250804296444533,2
2008-06-30,-0.06062798384173921,0.16179846535415227,-0.05441708449494174,-0.04857050850678519,-0.0103127450211647,1.3844608896361887,-0.4980417433840311,-1.4057824950053306,-0.8426400673494747,1
2008-07-31,-0.11777748570200465,-0.24986879297942918,-0.2092808227734361,-0.035222655266551446,-0.08112724934649038,-2.1769166182109725,-2.3880164445362504,-1.0780934101704724,-1.5248484177133983,4
2008-08-29,-0.06295060213386136,-0.1530216196547435,-0.17091009190354442,-0.0353143954021932,-0.06287983503272257,-1.2390250409541195,-1.817013226139675,-1.060721399168045,-1.2626142899952695,4
2008-09-30,-0.31787427572908006,-0.47661829772423725,-0.3943569790535871,-0.24923351157468693,-0.3293764368255177,-3.867721873031276,-4.292339493744312,-4.998625811503475,-3.7508230354588767,4
2008-10-31,0.009612634727613449,0.024646370288053433,-0.05215816205366138,-0.05817640076665304,0.09042323789296262,0.3696354478936265,-0.12440135257564283,-0.9878355217444481,0.35707652937286344,0
2008-11-28,0.07327698542854093,-0.06902323513012322,-0.06288883851294293,0.032608202332190486,-0.0309270450496167,-0.26492897917905395,-0.20313349137691492,0.43874579486613646,-0.6369113781831062,0
2008-12-30,0.06766365261669803,0.03373064375158399,0.06613490486579934,-0.02203622096658355,0.09527199791779341,0.49265282487295,1.0500320233754765,-0.4133309153092331,0.526801588774797,0
2009-01-30,0.009522059317057144,0.13957062016708263,-0.05767076301597214,0.013285290591524675,0.2133842656741568,1.2811630400554217,-0.18798606654245098,0.13822317509239196,1.6312162294447279,0
2009-02-27,0.1226221648766926,-0.08400470584755274,0.1597793713131218,0.056202406542334694,-0.11842049164213327,-0.40222550727975104,1.9464198820293481,0.7911109564941844,-1.365864959473885,1
2009-03-31,0.23429209975945528,0.20387180309259556,0.2746367881405564,0.10665037616335002,0.2371408462765432,1.6891264129691423,2.870202550455636,1.5285836424764472,1.7698228138283174,0
2009-04-30,0.06295231434253407,0.1830355162681774,0.01922939917789893,0.02123400066769464,0.18618324490564878,1.441509029801985,0.3860579942561461,0.19320798712685033,1.2850489320828609,0
2009-05-29,-0.02925876876086054,-0.19285356895160266,-0.10899646512725564,0.01663632109863347,-0.04211637998549571,-1.2013676497353027,-0.7038357621691415,0.10271985614516131,-0.6721240915649929,1
2009-06-30,0.06477844078662826,0.03827166500032163,0.05490602415404928,0.01278678436514809,0.035939557427314514,0.3907148264792907,0.6769789749313326,0.02077623550238392,-0.03222237148579903,0
2009-07-31,0.018801159495982364,-0.12771311980870706,-0.012752730471707463,0.01602183823784687,0.012032657046379229,-0.7483149325302817,0.07854173644017956,0.05686871814282471,-0.24366506318858122,0
2009-08-31,-0.008662953456550382,-0.18266190680111036,0.011729796169076826,-0.0004382232426327885,-0.08958854697318835,-1.0969042236719215,0.26154091618555403,-0.1718426946494689,-1.0773172162684483,2
2009-09-30,-0.03634575195755383,-0.06926235352666656,-0.11649866714201022,-0.023875123999748893,-0.09717948597280081,-0.26931051593381733,-0.8174707329571023,-0.5166162506369438,-1.0818314405912206,1
2009-10-30,-0.03389391217931882,-0.1615778965370714,-0.19482489198137243,-0.01203843110556115,-0.08305467844819499,-0.8969803324554878,-1.438774065845079,-0.32179242800797475,-0.9255690767338574,1
2009-11-30,0.08054436888964495,0.0826040570877352,0.08737048345930583,0.01259271732493417,-0.05965935412943706,0.8138745650654652,0.922161969225008,0.10859416167464216,-0.6833642452963161,0
2009-12-30,-0.024466821803371508,-0.043425412856819376,-0.11807846499623764,-0.04458813699835467,-0.09617896688844224,-0.09781846997673548,-0.7449138815093849,-0.7962795210809723,-0.964148696097732,0
2010-01-29,0.026733498914578935,0.023669987273673084,0.055872576292372175,0.0007993939500770911,-0.009978063530308553,0.38613478077254193,0.655032649669881,-0.06950156833205025,-0.22380959588217117,0
2010-02-26,0.034828971321005986,-0.08521106824238305,0.010282122456389394,0.061805191868872816,-0.04610782789509561,-0.35176669244810754,0.28980396612719483,0.9073284548430972,-0.507135095810692,0
2010-03-31,0.019102595014005394,-0.27887421276677593,-0.10881792462240064,0.0018485722935588109,-0.19772322676606122,-1.7158940012810955,-0.6597483332165146,-0.027792203684747836,-1.7453681204475238,2
2010-04-30,-0.06961249346654362,-0.0878823481578003,-0.059986773578663125,-0.025032839622520463,-0.02925975369254278,-0.25611519317846526,-0.2634797063690377,-0.4338625100442373,-0.24817114832702605,0
2010-05-31,0.025350308979165907,0.06670848352656332,-0.014624401981533534,0.019368444900651594,0.25180870136798633,0.8538900452753933,0.13509693401069814,0.3405275992747951,2.113273546339383,0
2010-06-30,0.02235109340030052,0.0006020513362107109,0.0574372052226657,-0.001189299688587564,0.10378255730461125,0.39098771727042353,0.7031434473400157,0.009161961953631425,0.7817410773174766,0
2010-07-30,-0.020195705882762434,0.042865849690631834,-0.09783374566809062,-0.005489541539484403,-0.006288434878216217,0.6975240026370754,-0.5589780800418607,-0.02193501745266193,-0.09754287585765484,0
2010-08-31,0.04971964703810365,0.019282884771319543,0.0023175051485819,0.028424544361381917,-0.021384438981109564,0.5009072197755132,0.2658796710274764,0.5461776984127783,-0.16801293110639304,0
2010-09-30,0.06570170086920797,-0.010793127255535639,0.0864685772646773,0.04645386128753358,0.07851915650605523,0.26841240632438035,0.9323743561564587,0.9175460572196266,0.6632861053554163,0
2010-10-29,-0.04842528011430108,0.10067915141532907,-0.13175491313710533,-0.022137106648426396,0.03557377723194291,1.0332554088699197,-0.8106885646894447,-0.3483555669584454,0.288686443406247,0
2010-11-30,0.033139803383377464,0.01679792939078323,0.002070974225888792,0.018443505833354155,0.20568789280251912,0.40363253915071023,0.26163565614662954,0.3880457362274727,1.6587943279239263,0
2010-12-30,0.011145497458844194,-0.005467815349080311,-0.04086192557662559,-0.010558002938003038,-0.010215049632285164,0.22940091820782402,-0.1377085277990255,-0.12219829942801536,-0.15725713588170528,0
2011-01-31,-0.04299890287602603,-0.009115990678458367,-0.07872195003052923,-0.0093256054420589,-0.03835365048266421,0.18293421522029923,-0.46596864634983964,-0.1339985443177592,-0.3530099992957606,0
2011-02-28,0.04486697576353569,0.0400646740727779,0.08867562581798624,0.0068054252297353734,-0.017761610841996813,0.5639183964308894,1.009799977355342,0.15670473518408579,-0.15156755549219175,0
2011-03-31,-0.0025080702799093173,-0.18707329118266328,-0.029817681919554827,0.007261372418162767,-0.06855911577302497,-1.0979880062640897,-0.017382624287383443,0.15017565624335155,-0.5839952580721409,1
2011-04-29,-0.042874885365028245,0.010094157868232867,-0.11447590701958514,-0.012686586553287912,-0.01215100599914974,0.33306498050984434,-0.7278509099723901,-0.19451293019869306,-0.10865130788925784,0
2011-05-31,0.002375016146520583,0.05670902165615858,-0.00043064115867504543,-0.008971761081140317,0.06528640723775843,0.6889884101023365,0.2805327592432266,-0.09136736849956885,0.5647690052908498,0
2011-06-30,0.09210690912647737,0.1328816766681646,0.14656456352974045,0.05429654936648021,-0.005312131192768973,1.1950031351508994,1.551745705459853,1.0957725147427788,-0.056309720576863766,0
2011-07-29,-0.08392420278054387,-0.11807650789503026,-0.0745381680198092,-0.040547612184523026,0.055765992245433396,-0.5993070866820636,-0.3755013910736318,-0.735064913333108,0.4507049922678438,0
2011-08-31,-0.10538222871605273,-0.1713478484153626,-0.13277996442868978,-0.038723427563828065,-0.12389797894379122,-1.040992652996908,-0.9174318029106674,-0.6968811888301244,-1.0804967212017282,2
2011-09-30,0.10473700041714434,0.2373295746300156,0.09440157721414186,0.021664389858712812,0.3262105860478532,1.9928844996207868,1.0265005795436588,0.42997662138260767,2.6635505141704625,0
2011-10-31,-0.0016494921229289817,0.006456582949870171,0.04255849709749968,0.017071576549254903,-0.03188919619124443,0.15437097651675527,0.5421619068886568,0.3328618175667591,-0.4527541682550487,0
2011-11-30,0.039404865817428816,0.062271556530855,0.10200386696180402,-0.004987807163715008,0.01972513754166501,0.6268159699479614,1.117412141086993,-0.4232212530246697,0.010196602943100258,0
2011-12-29,0.07008491062819935,0.10933441135829979,-0.040427956470341954,0.005251569410954223,0.10828076445082034,0.9889939010191092,-0.3684289434348662,-0.06108318196072795,0.7471163436561948,0
2012-01-31,0.10452135937547266,0.11405682574080972,0.10364445950085892,0.047650998662279155,0.08662070999478806,0.9990232834357093,1.1101863122921345,1.3031428797804716,0.5596987576549771,0
2012-02-29,-0.03199058834580048,-0.09956506927419646,-0.06506327702729467,0.011415347045903135,0.00672224666141139,-0.7671295208618626,-0.6259178434240719,0.08212805273293414,-0.08774609639505233,0
2012-03-30,-0.05244706078693116,-0.17122272134486788,-0.18842605990073535,-0.007053753155859743,-0.029442400981454342,-1.3566973414670465,-1.8535274972607065,-0.4864316755110832,-0.44324867591992173,2
2012-04-30,-0.03613485146054767,0.061395297193070096,-0.039161378320928406,-0.02644837938477642,-0.0558259306320132,0.6766762637083256,-0.2017098117171673,-1.2367757942736075,-0.647820478245136,1
2012-05-31,0.053152341278951985,0.1766016337805222,0.07423427703091058,0.00508020362626788,0.14100112163069775,1.747109614749302,1.0947124312903571,0.07718464822197028,1.3187211393542806,0
2012-06-29,-0.023343292018381732,-0.08685048500887095,-0.13116675585171406,-0.006190998612116172,-0.022482980618215073,-0.6602700581957506,-1.2762994761686248,-0.35658425967538276,-0.3227641401629293,1
2012-07-31,0.06329320461389504,0.05007560427050638,0.21477115292910354,-0.0006380068003059606,-0.012400214415633323,0.5667509390068067,2.643621544698024,-0.11563138411178983,-0.21047317397843038,0
2012-08-31,0.051057379005812434,-0.04270714409843128,-0.10186337507894432,0.03581772048509799,-0.048185818418630275,-0.28883944616998936,-0.8676591213566814,1.3545661532108448,-0.5463788872012266,0
2012-09-28,-0.02476599172034602,-0.03486432553701766,-0.07767379957786004,0.001505914018865769,-0.06279398873822652,-0.2626607937856449,-0.58411026510924,-0.05112625866879173,-0.7032094459095136,0
2012-10-31,-0.023933036335099436,-0.05394057980859267,-0.05280322670125511,-0.01113825160668742,-0.04546000860942221,-0.44699390244764775,-0.3471969160918726,-0.579139248989678,-0.549662180922742,0
2012-11-30,-0.001304644752035696,0.08414067478451666,-0.03274616501278198,-0.0051801512141441165,-0.0329275504542652,0.8114270066167313,-0.1920854508923087,-0.3450375559598075,-0.4412415195875665,0
2012-12-28,0.040670936001194855,0.1144240884833159,0.012616572491900669,0.00790823200597294,0.14571242637756257,1.0955634070352946,0.33316107939126494,0.19173559601054654,1.3097802710183848,0
2013-01-31,0.0437304774942991,0.07003031410420031,0.06699045121684737,0.020921834565792555,0.009846725175373898,0.6280151782421444,0.8984967894537859,0.6849996267722035,-0.0946554744296476,0
2013-02-28,0.037329336685540615,0.0012150805269000328,0.03956533704124195,0.04376156622494868,0.0036614047566877585,-0.02206358035186814,0.5907780636027637,1.6055635571123315,-0.16082283931082297,0
2013-03-29,0.028755707158630742,-0.1661513708368813,0.09366775270037872,0.024061934166683563,-0.1683184839666449,-1.6046723776095573,1.1724271630478273,0.8456077253027359,-1.8718945517553554,2
2013-04-30,0.04289502657964586,0.21877327377523612,-0.02696899715391,0.04035241142039128,0.09227294689545906,2.093414927879723,-0.21073201846309375,1.5111800631249785,0.7025299709095668,0
2013-05-31,-0.09671425671256813,-0.08133396731099349,-0.16766256810174948,-0.020259269570243283,-0.03416785730776314,-0.946409307759928,-1.766602503940338,-1.165587914405936,-0.5984751993068533,2
