date,signal,universe_pct,aum_krw,ideal_return,realised_return,executed_fraction,effective_n,avg_one_way_cost
2000-06-30,reversal_1m,0.2,100000000,-0.21361017275225966,-0.2156899547933707,0.9999999999999997,30.000000000000014,0.0010398910205555408
2000-06-30,reversal_1m,0.2,1000000000,-0.21361017275225966,-0.21586246571854775,1.0000000000000002,29.999999999999975,0.0011261464831441032
2000-06-30,reversal_1m,0.2,10000000000,-0.21361017275225966,-0.2164079931633704,1.0000000000000002,29.999999999999975,0.0013989102055554053
2000-06-30,reversal_1m,0.2,100000000000,-0.21361017275225966,-0.1602965922654084,0.7041708643760001,25.765830303148448,0.0016615856215902107
2000-06-30,reversal_1m,0.30000000000000004,100000000,-0.1605498723338548,-0.16265895774858416,0.9999999999999997,30.000000000000014,0.0010545427073646784
2000-06-30,reversal_1m,0.30000000000000004,1000000000,-0.1605498723338548,-0.16289483070390362,1.0000000000000002,29.999999999999975,0.0011724791850244226
2000-06-30,reversal_1m,0.30000000000000004,10000000000,-0.1605498723338548,-0.1585185039296358,0.9710332830978573,29.816484129187497,0.0015043454753614586
2000-06-30,reversal_1m,0.30000000000000004,100000000000,-0.1605498723338548,-0.12685845570847007,0.6134816307588812,23.00386493995358,0.0016713242663127146
2000-06-30,reversal_1m,0.4000000000000001,100000000,-0.09382568615865959,-0.09602247457640185,0.9999999999999997,30.000000000000014,0.0010983942088711085
2000-06-30,reversal_1m,0.4000000000000001,1000000000,-0.09382568615865959,-0.09644798577586572,1.0000000000000002,29.999999999999975,0.001311149808603046
2000-06-30,reversal_1m,0.4000000000000001,10000000000,-0.09382568615865959,-0.09322903140012315,0.8055131900916666,27.5393479067438,0.0016384153494000456
2000-06-30,reversal_1m,0.4000000000000001,100000000000,-0.09382568615865959,-0.07617163383291643,0.41402200797457145,17.855812089555624,0.001812390477315007
2000-06-30,reversal_1m,0.5000000000000001,100000000,-0.08459926314152244,-0.08691093758868243,0.9999999999999997,30.000000000000014,0.0011558372235799922
2000-06-30,reversal_1m,0.5000000000000001,1000000000,-0.08459926314152244,-0.08712650199461759,0.9990747220238098,29.999623622391354,0.001491692761173393
2000-06-30,reversal_1m,0.5000000000000001,10000000000,-0.08459926314152244,-0.04030212233192886,0.6327139480476189,23.532897913201833,0.001654770821368364
2000-06-30,reversal_1m,0.5000000000000001,100000000000,-0.08459926314152244,-0.03759454838148549,0.3064928751241666,14.342807004592574,0.0018646536808047825
2000-06-30,reversal_1m,0.6000000000000001,100000000,-0.08145488771861506,-0.08388159031510299,0.9999999999999997,30.000000000000014,0.0012133512982439583
2000-06-30,reversal_1m,0.6000000000000001,1000000000,-0.08145488771861506,-0.08238992782004104,0.9347568319857145,29.60977261450028,0.0015874500147883305
2000-06-30,reversal_1m,0.6000000000000001,10000000000,-0.08145488771861506,-0.029797785502558145,0.5047832089533332,20.59093211961832,0.0016679489638702343
2000-06-30,reversal_1m,0.6000000000000001,100000000000,-0.08145488771861506,-0.025423727437067604,0.24343177163266666,11.508805831352195,0.0018689541655756317
2000-06-30,reversal_1m,0.7000000000000002,100000000,-0.10627861827307114,-0.10884202183418387,0.9999999999999997,30.000000000000014,0.0012817017805563694
2000-06-30,reversal_1m,0.7000000000000002,1000000000,-0.10627861827307114,-0.10989561236649291,0.8572723493380954,28.027124277547316,0.0016068626112562309
2000-06-30,reversal_1m,0.7000000000000002,10000000000,-0.10627861827307114,-0.05786182887891433,0.43703476068857133,18.688404604694856,0.0016472976693069949
2000-06-30,reversal_1m,0.7000000000000002,100000000000,-0.10627861827307114,-0.023925141896946986,0.22485649241961905,10.079034055957125,0.0018483778094650672
2000-06-30,reversal_1m,0.8000000000000003,100000000,-0.08197678073424726,-0.08480069301042648,0.9953639964285712,29.9907191205951,0.0013640017843917361
2000-06-30,reversal_1m,0.8000000000000003,1000000000,-0.08197678073424726,-0.10980366679367871,0.7741900431404763,26.138478320085934,0.0016138023180428897
2000-06-30,reversal_1m,0.8000000000000003,10000000000,-0.08197678073424726,-0.06063772071336492,0.39295913965928575,16.880999344407105,0.0016560288113262123
2000-06-30,reversal_1m,0.8000000000000003,100000000000,-0.08197678073424726,-0.0261051999455294,0.19675854385835717,8.898662721661513,0.0018098697716122055
2000-06-30,reversal_1m,0.9000000000000001,100000000,-0.06689813843630409,-0.058293828745828974,0.8882606299761902,28.503194171073957,0.0014187883427122904
2000-06-30,reversal_1m,0.9000000000000001,1000000000,-0.06689813843630409,-0.07868754082247637,0.6434797064952383,22.657425425059976,0.001646489319718365
2000-06-30,reversal_1m,0.9000000000000001,10000000000,-0.06689813843630409,-0.03401217145576528,0.31114381770761906,13.791153100119187,0.0016719110681587062
2000-06-30,reversal_1m,0.9000000000000001,100000000000,-0.06689813843630409,-0.012189958105828227,0.15662322659414288,7.141965981659589,0.0019243563670044992
2000-06-30,reversal_1m,1.0000000000000002,100000000,-0.05574348824589161,-0.05913681181932682,0.8203593328333332,26.796776756061856,0.0014286838004153595
2000-06-30,reversal_1m,1.0000000000000002,1000000000,-0.05574348824589161,-0.08137488245173241,0.5766895767809523,20.711618152662513,0.0016172770641334603
2000-06-30,reversal_1m,1.0000000000000002,10000000000,-0.05574348824589161,-0.034012897723100434,0.2998589837157143,12.644298820031354,0.0016551217659458094
2000-06-30,reversal_1m,1.0000000000000002,100000000000,-0.05574348824589161,-0.01219003073256174,0.1554947431949524,6.907678071617376,0.001922950776201598
2000-06-30,momentum_6m,0.2,100000000,-0.15352089975004188,-0.15560260383926325,0.9999999999999997,30.000000000000014,0.0010408520446106527
2000-06-30,momentum_6m,0.2,1000000000,-0.15352089975004188,-0.15577927076613085,1.0000000000000002,29.999999999999975,0.0011291855080444676
2000-06-30,momentum_6m,0.2,10000000000,-0.15352089975004188,-0.15633794064225495,1.0000000000000002,29.999999999999975,0.0014085204461065227
2000-06-30,momentum_6m,0.2,100000000000,-0.15352089975004188,-0.061303830028332326,0.6784826256040001,25.897146914824425,0.0016986432155017938
2000-06-30,momentum_6m,0.30000000000000004,100000000,-0.10554393905219611,-0.10767376754743506,0.9999999999999997,30.000000000000014,0.0010649142476194641
2000-06-30,momentum_6m,0.30000000000000004,1000000000,-0.10554393905219611,-0.10795449280234347,1.0000000000000002,29.999999999999975,0.001205276875073668
2000-06-30,momentum_6m,0.30000000000000004,10000000000,-0.10554393905219611,-0.11014687420961534,0.9672354552697621,29.77166081091377,0.0016045945749272987
2000-06-30,momentum_6m,0.30000000000000004,100000000000,-0.10554393905219611,-0.029737284613271974,0.494460501638643,21.09427812764466,0.0016964347296628882
2000-06-30,momentum_6m,0.4000000000000001,100000000,-0.18108320425802138,-0.1832770286141655,0.9999999999999997,30.000000000000014,0.0010969121780720424
2000-06-30,momentum_6m,0.4000000000000001,1000000000,-0.18108320425802138,-0.18369613068945234,1.0000000000000002,29.999999999999975,0.0013064632157154786
2000-06-30,momentum_6m,0.4000000000000001,10000000000,-0.18108320425802138,-0.15356893304274277,0.8268573663833333,27.843360303516288,0.0016701165158163507
2000-06-30,momentum_6m,0.4000000000000001,100000000000,-0.18108320425802138,-0.03159177830328196,0.359562123082,17.720084108603196,0.0017136220447736908
2000-06-30,momentum_6m,0.5000000000000001,100000000,-0.17642151448203414,-0.17867363257030516,0.9999999999999997,30.000000000000014,0.0011260590441355203
2000-06-30,momentum_6m,0.5000000000000001,1000000000,-0.17642151448203414,-0.179218781880298,1.0000000000000002,29.999999999999975,0.0013986336991319342
2000-06-30,momentum_6m,0.5000000000000001,10000000000,-0.17642151448203414,-0.13201510682564452,0.7270825391376188,25.400402824981235,0.0016277468576374825
2000-06-30,momentum_6m,0.5000000000000001,100000000000,-0.17642151448203414,-0.028560439755113378,0.3461825375428572,16.173181686865146,0.0016979919548336085
2000-06-30,momentum_6m,0.6000000000000001,100000000,-0.15957592151191455,-0.16196789318481114,0.9999999999999997,30.000000000000014,0.0011959858364482942
2000-06-30,momentum_6m,0.6000000000000001,1000000000,-0.15957592151191455,-0.14891371270862588,0.9264498886976191,29.441957431591156,0.0015096222775972422
2000-06-30,momentum_6m,0.6000000000000001,10000000000,-0.15957592151191455,-0.09183627211275606,0.5730863266895238,21.43884000320978,0.0015872728174201505
2000-06-30,momentum_6m,0.6000000000000001,100000000000,-0.15957592151191455,-0.014020527990596703,0.2966232982134524,13.465712014494239,0.0017444733452486156
2000-06-30,momentum_6m,0.7000000000000002,100000000,-0.06511977149039047,-0.06768231003554497,0.9999999999999997,30.000000000000014,0.0012812692725772395
2000-06-30,momentum_6m,0.7000000000000002,1000000000,-0.06511977149039047,-0.10000081725399981,0.8076304183571431,27.120644285774546,0.0014691830828362268
2000-06-30,momentum_6m,0.7000000000000002,10000000000,-0.06511977149039047,-0.07418047729954506,0.5295100389140476,19.500491395931345,0.001580533442542038
2000-06-30,momentum_6m,0.7000000000000002,100000000000,-0.06511977149039047,-0.007485191608701147,0.2808345021589286,12.31904049434121,0.0017234713929639186
2000-06-30,momentum_6m,0.8000000000000003,100000000,0.1556769364655515,0.07851476345064208,0.9670520062857139,29.810542602806656,0.0013452294037147262
2000-06-30,momentum_6m,0.8000000000000003,1000000000,0.1556769364655515,-0.06561449069194308,0.7143356189857144,24.967134864583024,0.0014418770682416452
2000-06-30,momentum_6m,0.8000000000000003,10000000000,0.1556769364655515,-0.05624779870970976,0.48727219006976197,17.71133211788223,0.0015606656975877082
2000-06-30,momentum_6m,0.8000000000000003,100000000000,0.1556769364655515,-0.0035534142002306944,0.2720687259037143,11.436909138134283,0.0017107589894274665
2000-06-30,momentum_6m,0.9000000000000001,100000000,0.15329993445007897,0.07940441630195155,0.8990341468095235,28.911950618008795,0.0013968898140646923
2000-06-30,momentum_6m,0.9000000000000001,1000000000,0.15329993445007897,-0.06311871335996097,0.6175338330380952,22.503609677771895,0.0014514161687639974
2000-06-30,momentum_6m,0.9000000000000001,10000000000,0.15329993445007897,-0.06346082755455723,0.41543021073857145,15.309304833061573,0.0015566617222270353
2000-06-30,momentum_6m,0.9000000000000001,100000000000,0.15329993445007897,-0.01960425663535711,0.23049205861990474,9.71997752847727,0.0016387757374668535
